Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:07:43  24.5   0.1   1.1  73.3   1.0    4  35650   6886    3    3    3 129.90 
22:07:44  12.5   0.2   2.6  83.7   1.1    7  22000   5771   37   14   30 100.18 
22:07:45  29.7   0.0   0.3  70.1   0.0    7  30989   7748    3    3    3 173.44 
22:07:46  29.4   0.0   0.4  70.2   0.0    2  42952   7825    3    3    3 144.89 
22:07:47  29.4   0.0   0.4  70.2   0.0    7  43014   7953    3    3    3 144.51 
22:07:48  29.3   0.0   0.4  70.4   0.0    9  43206   7902    3    3    3 145.45 
22:07:49  29.3   0.0   0.4  70.1   0.2    8  42894   7836    2    1    2 145.13 
22:07:50  29.4   0.1   0.3  70.3   0.0    7  43228   7962    1    2    1 146.63 
22:07:51  29.4   0.0   0.3  70.3   0.0    7  43106   7859    3    3    3 146.07 
22:07:52  29.4   0.0   0.3  66.8   3.5    7  43249   8028    3    3    3 146.41 
22:07:53  29.3   0.0   0.4  70.3   0.0    7  43133   8017    3    3    3 145.89 
22:07:54  29.4   0.0   0.4  70.3   0.0    2  42873   7824    3    3    9 146.59 
22:07:55  29.4   0.1   0.3  70.3   0.0    3  42832   7706    3    3    3 144.92 
22:07:56  29.4   0.0   0.4  70.2   0.0    7  43289   7807    4    3    4 145.09 
22:07:57  29.4   0.0   0.3  69.9   0.4    2  43289   7857    3    3    3 146.24 
22:07:58  29.4   0.0   0.4  70.3   0.0    7  42862   7663    3    3    3 145.02 
22:07:59  29.3   0.1   0.3  70.3   0.0    7  42960   7693    3    3    4 145.59 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:08:00  29.5   0.0   0.4  70.2   0.0    7  43072   7859    3    3    3 146.20 
22:08:01  29.3   0.0   0.4  70.3   0.0    7  43120   7806    3    3    3 146.53 
22:08:02  29.3   0.0   0.4  69.2   1.2    7  43452   7920    3    3    3 146.26 
22:08:03  29.4   0.0   0.4  70.2   0.0    7  43054   7588    3    3    3 145.62 
22:08:04  29.3   0.0   0.3  70.4   0.0    7  43619   7695    3    3    3 147.11 
22:08:05  29.5   0.0   0.3  70.2   0.0    7  42797   7573    3    3    3 146.49 
22:08:06  29.4   0.1   0.4  70.2   0.0    7  43064   7613    3    3    3 144.83 
22:08:07  29.5   0.0   0.4  70.0   0.2    7  43025   7680    3    3    3 146.54 
22:08:08  29.2   0.0   0.5  70.3   0.0    7  43268   7912    3    3    3 146.45 
22:08:09  29.3   0.0   0.4  70.3   0.0    7  43190   7982    3    3    3 147.04 
22:08:10  29.4   0.0   0.3  70.3   0.0    7  43248   7998    3    3    3 148.23 
22:08:11  29.3   0.0   0.4  70.3   0.0    2  43358   7912    3    3    3 148.21 
22:08:12  22.3   0.0   1.3  74.9   1.5    2  33859   7068   23   13   28 126.83 
22:08:13  14.9   0.3   2.3  80.6   1.9    7  22302   5843   17    4    5 113.70 
22:08:14  29.6   0.0   0.2  70.2   0.0    7  27696   7646    3    3    3 180.79 
22:08:15  29.4   0.0   0.4  70.2   0.0    7  43012   7732    7    6    7 147.25 
22:08:16  29.4   0.0   0.4  70.3   0.0    7  43468   8045    3    3    3 148.09 
22:08:17  29.4   0.0   0.3  70.3   0.1    7  43524   8248    3    3    3 149.14 
