Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:28:09  29.1   0.0   0.2  70.8   0.0    7  25699   6717    3    3    6 174.16 
01:28:10  29.3   0.0   0.2  70.6   0.0    7  39925   6795    3    3    3 143.40 
01:28:11  29.1   0.1   0.3  70.6   0.0    7  40081   6861    3    3    3 143.63 
01:28:12  29.3   0.0   0.1  70.6   0.0    7  39895   7001    3    3    3 143.91 
01:28:13  29.3   0.0   0.2  69.8   0.7    7  40292   6883    3    3    3 143.75 
01:28:14  29.1   0.0   0.2  67.3   3.4    8  39842   6887    3    3    3 143.53 
01:28:15  29.3   0.0   0.2  70.4   0.0    8  40037   6773    0    0    0 143.84 
01:28:16  29.2   0.0   0.2  70.6   0.0    7  40360   6883    3    3    3 143.81 
01:28:17  29.3   0.0   0.2  70.5   0.0    7  40336   6830    3    3    3 143.97 
01:28:18  29.3   0.0   0.2  70.5   0.0    7  40145   6884    3    3    9 144.33 
01:28:19  29.3   0.0   0.2  69.5   1.1    7  40336   6766    3    3    3 144.05 
01:28:20  29.2   0.0   0.2  70.7   0.0    7  39901   6879    3    3    3 144.16 
01:28:21  29.2   0.0   0.2  70.6   0.0    7  39982   6749    3    3    3 144.27 
01:28:22  29.3   0.0   0.2  70.5   0.0    7  39662   6668    4    3    4 144.12 
01:28:23  29.1   0.0   0.3  70.7   0.0    7  39931   6918    3    3    3 144.71 
01:28:24  29.1   0.0   0.2  67.3   3.4    7  40033   6920    3    3    4 144.29 
01:28:25  29.4   0.0   0.2  69.6   0.9    7  39991   6715    3    3    3 144.31 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:28:26  29.2   0.0   0.2  70.7   0.0    7  40468   6945    3    3    3 143.63 
01:28:27  29.3   0.0   0.2  70.5   0.0    7  40726   7185    3    3    3 144.17 
01:28:28  29.2   0.0   0.2  70.6   0.0    7  40249   6944    3    3    3 144.07 
01:28:29  29.1   0.0   0.2  69.8   0.9    7  40331   6917    3    3    3 144.53 
01:28:30  29.2   0.0   0.2  68.7   1.9    7  40332   6977    3    3    3 144.42 
01:28:31  29.2   0.1   0.2  70.5   0.1    7  39957   6891    3    3    3 144.63 
01:28:32  29.1   0.0   0.2  70.7   0.0    7  39966   6828    3    3    3 144.38 
01:28:33  29.2   0.0   0.2  70.6   0.0    8  39911   6741    3    3    3 144.89 
01:28:34  29.2   0.0   0.3  70.6   0.0    7  39813   6859    3    3    3 145.34 
01:28:35  29.3   0.0   0.2  68.9   1.7    7  40039   6902    3    3    3 145.44 
01:28:36  29.1   0.0   0.3  70.6   0.0    7  40248   6967    3    3    3 145.51 
01:28:37  29.2   0.0   0.2  70.6   0.0    7  40310   6834    3    3    3 145.23 
01:28:38  29.2   0.0   0.1  70.7   0.0    7  39775   6882    3    3    3 146.06 
01:28:39  29.2   0.0   0.2  70.6   0.1    5  40075   6982    3    3    3 146.25 
01:28:40  29.3   0.0   0.2  69.6   1.0    7  39988   6954    3    3    3 145.80 
01:28:41  29.2   0.0   0.3  70.5   0.0    7  40315   7045    7    6    7 147.38 
01:28:42  29.3   0.0   0.2  70.5   0.0    7  40341   6919    3    3    3 146.17 
01:28:43  29.3   0.0   0.1  70.6   0.0    7  39981   6855    3    3    3 146.73 
01:28:44  10.8   0.1   2.8  84.2   2.1    4  14742   4081   16    7   13  89.51 
01:28:45  27.0   0.1   0.5  72.4   0.0    7  24241   6480    9    3    5 169.36 
01:28:46  29.4   0.0   0.2  70.5   0.0    7  35328   6892    3    3    3 156.18 
01:28:47  29.3   0.0   0.2  70.5   0.0    7  40364   6851    3    3    3 146.91 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:28:48  29.3   0.0   0.2  70.5   0.0    7  40601   6976    3    3    3 146.74 
01:28:49  29.1   0.0   0.3  70.5   0.2    7  40061   6795    3    3    3 147.18 
01:28:50  29.2   0.1   0.3  69.5   1.0    7  40123   6833    3    3    3 147.06 
01:28:51  29.1   0.0   0.2  70.7   0.0    7  40482   6932    3    3    3 146.35 
01:28:52  29.3   0.0   0.2  70.5   0.0    7  39950   6945    3    3    3 146.97 
01:28:53  29.3   0.0   0.2  70.5   0.0    5  40422   6837    4    3    4 147.01 
01:28:54  29.4   0.0   0.2  70.5   0.0    7  40126   6798    3    3    3 146.98 
01:28:55  29.3   0.0   0.2  65.8   4.8    7  40525   7212    3    3    9 147.41 
01:28:56  29.2   0.0   0.3  70.1   0.5    7  40359   6978    3    3    3 146.91 
01:28:57  29.2   0.0   0.2  70.6   0.0    7  40518   6771    3    3    3 146.63 
01:28:58  29.2   0.0   0.2  70.6   0.0    7  40358   6846    3    3    3 146.43 
01:28:59  29.2   0.1   0.2  70.5   0.0    7  40476   6867    3    3    3 147.08 
01:29:00  29.2   0.0   0.3  70.5   0.0    7  40067   7037    3    3    4 147.47 
01:29:01  29.1   0.0   0.2  69.7   1.0    7  40329   6837    3    3    3 146.89 
01:29:02  29.3   0.0   0.2  70.6   0.0    6  39864   6877    3    3    3 146.81 
01:29:03  29.1   0.0   0.2  70.7   0.0    7  40322   6826    3    3    3 146.85 
01:29:04  29.4   0.0   0.1  70.5   0.0    3  40017   6934    3    3    3 146.58 
01:29:05  21.2   0.1   1.1  77.2   0.5    2  28783   5523    8    6   13 121.79 
01:29:06  16.3   0.2   2.3  81.1   0.2    7  18363   5039   17    4    5 119.31 
01:29:07  29.6   0.0   0.1  70.2   0.0    7   9717   6742    3    3    3 199.62 
01:29:08  29.4   0.0   0.2  70.5   0.0    7  32287   6906    3    3    3 159.98 
01:29:09  29.3   0.0   0.2  70.5   0.0    7  40156   6793    3    3    3 147.53 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:29:10  29.3   0.0   0.2  70.5   0.0    7  40184   6941    3    3    3 147.73 
01:29:11  29.2   0.1   0.2  69.3   1.3    7  40489   6897    3    3    3 147.83 
01:29:12  29.1   0.0   0.3  70.6   0.0    7  40290   6959    3    3    3 147.21 
01:29:13  29.4   0.0   0.2  67.5   3.0    7  40314   7081    8    5    3 148.11 
01:29:14  29.4   0.0   0.2  70.4   0.1    7  40415   6871    3    3    3 147.36 
01:29:15  29.3   0.0   0.2  70.5   0.0    2  40453   6981    3    3    3 147.51 
01:29:16  29.1   0.0   0.2  70.6   0.1    7  40372   7188    3    3    9 147.92 
01:29:17  29.2   0.0   0.3  70.6   0.0    7  40085   6866    3    3    3 146.49 
01:29:18  29.3   0.1   0.2  70.5   0.0    2  40011   6833    3    3    3 147.30 
01:29:19  29.1   0.0   0.3  70.5   0.1    7  40277   6902    3    3    3 147.53 
01:29:20  29.2   0.0   0.2  70.6   0.0    7  40047   6947    3    3    3 147.52 
01:29:21  29.2   0.0   0.1  70.7   0.0    7  40068   6689    3    3    4 146.89 
01:29:22  29.1   0.0   0.3  70.6   0.0    7  40103   6888    4    3    4 147.07 
01:29:23  29.2   0.0   0.2  70.6   0.0    6  40262   7147    5    3    9 147.92 
01:29:24  29.4   0.0   0.2  69.9   0.4    7  39946   7042    3    3    3 147.15 
01:29:25  29.3   0.0   0.2  70.5   0.0    7  40046   6737    3    3    3 147.22 
01:29:26  29.2   0.0   0.2  70.6   0.0    7  40292   6888    3    3    3 147.86 
01:29:27  29.2   0.1   0.2  70.5   0.0    7  40517   7186    3    3    3 147.70 
01:29:28  29.2   0.0   0.3  70.5   0.0    7  39896   7001    3    3    3 148.21 
01:29:29  29.2   0.0   0.3  69.8   0.8    7  40065   6781    3    3    3 148.23 
01:29:30  29.3   0.0   0.2  70.5   0.0    7  40520   7082    3    3    3 147.47 
01:29:31  29.3   0.0   0.2  70.6   0.0    7  39954   6941    3    3    3 147.63 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:29:32  29.4   0.0   0.2  70.4   0.0    7  40038   6971    3    3    3 148.13 
01:29:33  29.3   0.0   0.1  70.6   0.0    7  40266   6759    3    3    3 147.69 
01:29:34  29.3   0.0   0.2  69.1   1.4    7  39920   6873    3    3    3 147.96 
01:29:35  29.3   0.0   0.2  70.5   0.0    7  39905   6865    3    3    3 147.98 
01:29:36  29.2   0.0   0.2  70.6   0.0    7  40075   6901    3    3    3 148.00 
01:29:37  29.3   0.0   0.2  70.6   0.0    7  40633   6857    3    3    3 146.95 
01:29:38  29.3   0.0   0.2  70.6   0.0    7  39918   6849    3    3    3 147.96 
01:29:39  29.2   0.0   0.2  69.4   1.2    7  40009   6811    3    3    3 147.93 
01:29:40  29.3   0.1   0.2  68.7   1.8    7  40148   6858    3    3    3 147.96 
01:29:41  29.3   0.0   0.2  70.6   0.0    7  40300   6942    7    6    7 148.55 
01:29:42  29.5   0.0   0.1  70.4   0.0    7  40238   6843    3    3    3 147.52 
01:29:43  29.2   0.0   0.2  70.6   0.0    7  40038   6873    3    3    3 147.96 
01:29:44  29.1   0.0   0.2  70.6   0.1    7  40385   7089    3    3    3 147.48 
01:29:45  29.2   0.1   0.2  68.1   2.5    7  40149   6777    3    3    3 148.35 
01:29:46  29.2   0.0   0.2  70.6   0.0    7  40242   6806    3    3    3 147.81 
01:29:47  29.2   0.0   0.3  70.6   0.0    7  39817   6833    3    3    3 148.21 
01:29:48  29.3   0.0   0.2  70.6   0.0    7  40100   6913    3    3    3 148.58 
01:29:49  29.3   0.1   0.1  70.5   0.0    7  40216   6745    3    3    3 147.68 
01:29:50   8.7   0.3   3.1  87.0   0.9    7  17225   3886   22    7   15  82.54 
01:29:51  29.1   0.0   0.1  70.8   0.0    7  14270   6609    3    3    3 195.06 
01:29:52  29.3   0.0   0.2  70.5   0.0    7  40103   6888    3    3    3 148.14 
01:29:53  29.3   0.0   0.2  70.6   0.0    7  40110   6800    4    3    4 148.11 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:29:54  29.1   0.0   0.3  70.7   0.0    7  40175   6847    3    3    3 146.91 
01:29:55  29.2   0.0   0.3  70.0   0.5    7  39928   6864    3    3    3 147.45 
01:29:56  29.1   0.0   0.3  68.5   2.1    7  40223   7027    3    3    3 147.91 
01:29:57  29.2   0.0   0.2  70.6   0.0    7  40247   6799    3    3    3 147.54 
01:29:58  29.2   0.1   0.2  70.6   0.0    7  40141   6907    3    3    3 147.34 
01:29:59  29.3   0.0   0.2  70.6   0.0    7  40524   6933    3    3    3 147.34 
01:30:00  29.2   0.0   0.3  70.5   0.0    7  40233   7147    3    3    9 147.97 
01:30:01  15.7   0.1   1.9  80.9   1.5    2  21488   4603    8    6   13 105.73 
01:30:02  22.0   0.3   1.4  73.5   2.8    7  26531   5855   16    4    3 147.49 
01:30:03  29.4   0.0   0.2  70.4   0.0    7  39413   6989    3    3    5 149.42 
01:30:04  29.2   0.1   0.2  70.5   0.0    7  40569   7144    3    3    3 147.73 
01:30:05  29.2   0.0   0.2  70.6   0.0    7  40431   6906    3    3    3 147.17 
01:30:06  29.2   0.0   0.2  70.6   0.0    7  40340   7009    3    3    3 147.32 
01:30:07  29.1   0.0   0.2  68.5   2.2    7  40264   6988    3    3    3 147.65 
01:30:08  29.2   0.0   0.3  70.3   0.3    7  40185   6911    3    3    3 147.24 
01:30:09  29.3   0.0   0.2  70.5   0.0    7  40683   7293    5    6    5 147.41 
01:30:10  29.3   0.0   0.2  70.5   0.0    7  40280   6997    3    3    3 147.53 
01:30:11  29.2   0.0   0.3  70.6   0.0    7  40474   6976    3    3    3 147.27 
01:30:12  29.4   0.0   0.3  69.8   0.6    7  40513   7204    3    3    9 148.02 
01:30:13  29.2   0.0   0.2  70.6   0.0    7  39905   6704    3    3    3 147.88 
01:30:14  29.3   0.0   0.2  70.5   0.0    7  39923   6860    3    3    3 147.68 
01:30:15  29.3   0.0   0.2  70.5   0.0    2  40345   6910    3    3    3 147.70 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:30:16  29.2   0.0   0.2  70.6   0.0    7  40513   6964    3    3    3 147.97 
01:30:17  29.3   0.0   0.2  70.5   0.0    7  39889   6910    3    3    3 147.95 
01:30:18  29.4   0.0   0.1  70.0   0.5    7  39840   6961    3    3    4 148.30 
01:30:19  29.2   0.0   0.2  70.6   0.0    3  40260   7036    3    3    3 147.48 
01:30:20  29.1   0.1   0.2  70.7   0.0    7  40410   6947    3    3    3 147.25 
01:30:21  29.0   0.0   0.3  70.7   0.0    7  40409   6766    3    3    3 147.74 
01:30:22  29.1   0.0   0.3  70.7   0.0    7  40304   6835    3    3    3 147.10 
01:30:23  29.2   0.0   0.2  70.2   0.4    7  40203   6965    4    3    4 147.93 
01:30:24  29.4   0.0   0.1  70.5   0.0    7  40173   6950    3    3    3 147.37 
01:30:25  29.3   0.0   0.2  70.5   0.0    7  40078   6877    3    3    3 147.95 
01:30:26  29.3   0.0   0.1  70.6   0.0    7  40195   6895    3    3    3 148.07 
01:30:27  29.2   0.0   0.2  70.6   0.0    7  40567   7162    3    3    3 148.13 
01:30:28  29.4   0.0   0.2  69.3   1.2    7  40157   6941    3    3    3 147.95 
01:30:29  29.2   0.0   0.2  69.9   0.7    2  40208   6821    3    3    3 147.58 
01:30:30  29.3   0.0   0.2  70.5   0.0    7  40003   6805    3    3    3 148.22 
01:30:31  29.0   0.0   0.2  70.8   0.0    7  40096   6837    3    3    3 147.38 
01:30:32  29.3   0.0   0.2  70.6   0.0    7  40792   7139    3    3    3 147.78 
01:30:33  29.2   0.0   0.2  70.4   0.2    7  40478   6767    3    3    3 147.38 
01:30:34  29.2   0.0   0.2  70.6   0.0    7  40444   6863    3    3    3 147.68 
01:30:35  29.3   0.0   0.2  70.6   0.0    7  40311   6876    3    3    3 147.73 
01:30:36  29.4   0.0   0.2  70.5   0.0    5  40318   6863    3    3    3 147.66 
01:30:37  29.3   0.0   0.2  70.6   0.0    7  40172   6697    3    3    3 148.16 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:30:38  29.1   0.0   0.2  70.7   0.0    7  39832   6829    3    3    3 147.90 
01:30:39  29.3   0.0   0.2  70.3   0.2    7  39923   6828    3    3    3 148.23 
01:30:40  29.2   0.0   0.2  70.6   0.0    7  39973   6988    3    3    3 147.91 
01:30:41  29.2   0.0   0.2  70.6   0.0    7  40238   6970    7    6    7 148.44 
01:30:42  29.1   0.0   0.3  70.7   0.0    8  40262   6909    3    3    3 147.24 
01:30:43  29.0   0.1   0.3  70.7   0.0    2  40113   6961    3    3    3 148.09 
01:30:44  29.4   0.0   0.2  68.1   2.4    7  39991   7024    3    3    3 147.70 
01:30:45  29.3   0.0   0.2  70.5   0.0    7  40239   6945    3    3    3 147.94 
01:30:46  29.4   0.0   0.2  70.5   0.0    7  40083   6988    3    3    3 147.86 
01:30:47  29.1   0.0   0.2  70.7   0.0    7  40339   6955    3    3    3 148.08 
01:30:48  29.3   0.0   0.2  70.6   0.0    2  40419   6958    3    3    3 148.12 
01:30:49  29.3   0.0   0.2  68.9   1.7    7  40005   6696    3    3    3 148.19 
01:30:50  29.2   0.0   0.2  70.6   0.0    7  40179   6859    3    3    3 148.42 
01:30:51  29.2   0.0   0.3  70.6   0.0    7  40013   6897    3    3    3 147.86 
01:30:52  29.4   0.0   0.2  70.4   0.0    7  40155   6918    3    3    3 148.19 
01:30:53  29.2   0.0   0.2  70.6   0.0    7  40161   6702    4    3    4 148.49 
01:30:54  29.2   0.0   0.3  68.4   2.1    7  40164   6780    3    3    3 148.59 
01:30:55  29.2   0.0   0.2  69.4   1.2    7  39949   6934    3    3    3 148.60 
01:30:56  29.3   0.0   0.2  70.0   0.6    7  39921   6957    3    3    3 148.53 
01:30:57  29.3   0.0   0.2  70.2   0.4    6  40174   6756    3    3    3 148.41 
01:30:58  29.4   0.0   0.1  70.5   0.0    7  40087   6866    3    3    3 148.30 
01:30:59  29.2   0.1   0.2  70.6   0.0    7  40212   6929    3    3    3 148.47 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:31:00  29.2   0.0   0.2  70.6   0.0    7  40313   6995    3    3    3 148.57 
01:31:01  29.2   0.0   0.2  70.6   0.0    7  40155   6672    3    3    3 148.40 
01:31:02  29.2   0.0   0.2  66.3   4.2    7  40757   7062    3    3    3 147.93 
01:31:03  29.4   0.0   0.1  70.4   0.0    7  40026   6936    3    3    3 148.85 
01:31:04  29.4   0.0   0.2  70.4   0.0    7  40154   6947    3    3    3 148.26 
01:31:05  29.3   0.0   0.2  70.5   0.0    7  40301   6866    3    3    3 148.10 
01:31:06  29.3   0.0   0.2  70.5   0.0    7  39981   6924    3    3    3 148.24 
01:31:07  29.4   0.0   0.1  70.3   0.2    2  39986   6817    3    3    3 148.65 
01:31:08  29.1   0.0   0.2  70.8   0.0    7  39967   6991    3    3    3 148.54 
01:31:09  29.3   0.0   0.2  70.5   0.0    7  40288   6728    3    3    3 148.53 
01:31:10  29.2   0.0   0.3  70.5   0.0    7  39933   6853    3    3    3 148.93 
01:31:11  29.2   0.0   0.2  70.6   0.0    7  40149   6835    3    3    3 149.06 
01:31:12  29.2   0.0   0.2  66.3   4.3    7  40417   6957    3    3    3 149.50 
01:31:13  29.3   0.1   0.2  69.8   0.7    7  40110   6725    3    3    3 149.43 
01:31:14  29.2   0.0   0.2  70.7   0.0    7  40137   6782    3    3    3 148.85 
01:31:15  29.2   0.0   0.2  70.7   0.0    7  40177   6861    3    3    3 149.03 
01:31:16  29.1   0.0   0.4  70.5   0.0    7  40065   6946    3    3    3 148.99 
01:31:17  29.4   0.0   0.2  68.8   1.7    7  40288   6727    3    3    3 149.11 
01:31:18  29.1   0.0   0.3  70.6   0.1    7  40049   6881    3    3    3 148.68 
01:31:19  29.2   0.0   0.2  70.6   0.0    7  40221   6877    3    3    3 149.40 
01:31:20  29.1   0.0   0.2  70.7   0.0    7  40209   6834    3    3    3 149.38 
01:31:21  29.3   0.0   0.2  70.6   0.0    7  39820   6675    3    3    3 149.29 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:31:22  29.3   0.0   0.2  70.1   0.4    7  40203   6637    3    3    3 149.11 
01:31:23  29.2   0.0   0.2  70.2   0.4    7  39558   6824    4    3    4 149.58 
01:31:24  29.1   0.1   0.2  70.7   0.0    7  39916   6912    3    3    3 148.99 
01:31:25  29.2   0.0   0.2  70.6   0.0    7  40115   6748    3    3    3 149.46 
01:31:26  29.2   0.0   0.2  70.6   0.0    7  39688   6830    3    3    3 149.80 
01:31:27  29.2   0.0   0.2  70.6   0.0    7  40638   7204    3    3    3 149.41 
01:31:28  29.4   0.0   0.1  69.6   0.9    7  39799   6842    3    3    3 149.61 
01:31:29  29.1   0.0   0.3  70.7   0.0    7  39892   6761    3    3    3 149.86 
01:31:30  29.3   0.0   0.2  70.6   0.0    7  40171   6880    3    3    3 148.92 
01:31:31  29.3   0.0   0.2  70.6   0.0    7  40196   6883    3    3    3 149.64 
01:31:32  29.3   0.0   0.3  70.5   0.0    7  40007   6937    3    3    3 149.49 
01:31:33  29.2   0.0   0.3  67.7   2.9    7  40602   6967    3    3    3 149.66 
01:31:34  29.4   0.0   0.1  70.4   0.0    7  39777   6761    3    3    3 149.71 
01:31:35  29.2   0.0   0.3  70.5   0.0    7  39833   6761    3    3    3 149.85 
01:31:36  29.3   0.0   0.2  70.5   0.0    7  39733   7000    3    3    3 149.67 
01:31:37  29.1   0.0   0.2  70.7   0.0    7  39814   6710    3    3    3 149.25 
01:31:38  29.2   0.0   0.2  70.0   0.7    2  40079   6833    3    3    3 149.10 
01:31:39  29.2   0.0   0.3  70.6   0.0    7  39581   6865    3    3    3 149.55 
01:31:40  29.1   0.0   0.3  70.7   0.0    7  40377   6984    3    3    3 149.00 
01:31:41  29.4   0.0   0.2  70.4   0.0    7  40260   6992    7    6    7 150.43 
01:31:42  29.2   0.0   0.2  70.6   0.0    8  40204   6943    3    3    3 149.53 
01:31:43  29.3   0.0   0.2  69.4   1.1    7  39756   6826    3    3    3 149.30 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:31:44  29.1   0.0   0.2  68.9   1.8    7  40050   6943    3    3    3 149.88 
01:31:45  29.3   0.0   0.2  70.6   0.0    7  40143   6822    3    3    3 148.52 
01:31:46  29.1   0.0   0.3  70.6   0.0    8  39934   6778    3    3    3 149.41 
01:31:47  29.2   0.1   0.2  70.6   0.0    7  39886   6939    3    3    3 149.62 
01:31:48  29.1   0.0   0.3  70.6   0.0    7  40059   7032    3    3    3 149.19 
01:31:49  29.3   0.0   0.3  69.2   1.3    7  40128   6911    6    3    5 149.75 
01:31:50  29.0   0.0   0.2  70.8   0.0    7  39999   6830    3    3    3 149.45 
01:31:51  29.2   0.0   0.2  70.6   0.0    7  40028   6880    3    3    3 149.28 
01:31:52  29.1   0.0   0.3  70.6   0.0    7  40048   6939    3    3    3 149.51 
01:31:53  29.3   0.0   0.2  70.5   0.0    7  40142   6776    4    3    4 149.70 
01:31:54  29.1   0.1   0.2  70.0   0.7    7  39915   6826    3    3    3 149.48 
01:31:55  29.2   0.0   0.2  69.2   1.4    7  40379   6921    3    3    3 149.04 
01:31:56  29.2   0.0   0.2  70.6   0.0    7  39976   6960    3    3    3 148.86 
01:31:57  29.1   0.0   0.3  69.8   0.9    7  39963   6801    3    3    3 149.75 
01:31:58  29.5   0.0   0.1  70.4   0.0    7  39698   6877    3    3    3 149.45 
01:31:59  29.1   0.0   0.3  70.6   0.0    7  39693   6923    3    3    3 149.78 
01:32:00  29.1   0.0   0.2  69.4   1.3    7  39957   7002    3    3    3 149.77 
01:32:01  29.3   0.0   0.2  70.3   0.3    2  39999   6750    3    3    3 149.65 
01:32:02  29.2   0.0   0.2  70.7   0.0    7  40005   6754    3    3    3 149.06 
01:32:03  29.2   0.0   0.3  70.6   0.0    2  39642   6842    3    3    3 149.80 
01:32:04  29.2   0.0   0.2  70.6   0.0    7  40116   6970    3    3    3 149.60 
01:32:05  29.3   0.0   0.2  70.4   0.2    7  39890   6912    3    3    4 149.64 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:32:06  29.3   0.0   0.2  69.9   0.7    7  39984   6936    3    3    3 149.65 
01:32:07  29.3   0.0   0.2  70.5   0.0    7  39936   6851    3    3    3 149.62 
01:32:08  29.5   0.0   0.1  70.3   0.0    7  40093   6958    3    3    3 149.65 
01:32:09  29.3   0.0   0.2  70.5   0.0    2  39824   6888    3    3    3 149.79 
01:32:10  29.1   0.0   0.2  70.7   0.0    7  40574   6914    3    3    3 149.37 
01:32:11  29.4   0.0   0.1  68.1   2.4    7  40305   6862    3    3    3 149.66 
01:32:12  29.3   0.0   0.2  70.6   0.0    7  40396   7020    3    3    3 148.94 
01:32:13  29.2   0.0   0.3  70.5   0.0    7  39667   6782    3    3    3 149.26 
01:32:14  29.2   0.0   0.2  70.6   0.0    7  40181   6869    3    3    3 149.18 
01:32:15  29.2   0.0   0.2  70.6   0.0    7  39847   6950    3    3    3 149.04 
01:32:16  29.3   0.0   0.2  66.7   3.8    7  40072   6903    3    3    3 149.31 
01:32:17  29.3   0.0   0.2  70.5   0.0    7  39856   6802    3    3    3 149.31 
01:32:18  29.3   0.0   0.2  70.5   0.0    7  39718   6780    3    3    3 149.53 
01:32:19  29.4   0.0   0.1  70.5   0.0    7  39839   6804    3    3    3 149.34 
01:32:20  29.2   0.0   0.2  70.7   0.0    7  39710   6908    3    3    3 149.77 
01:32:21  29.2   0.0   0.2  68.2   2.4    7  39857   6720    3    3    3 149.91 
01:32:22  29.3   0.0   0.2  70.5   0.0    7  40002   6764    3    3    3 149.41 
01:32:23  29.0   0.0   0.3  70.7   0.0    7  39692   6936    4    3    4 149.52 
01:32:24  29.1   0.0   0.2  70.7   0.0    7  39791   7033    3    3    3 149.24 
01:32:25  29.1   0.1   0.3  70.6   0.0    6  39677   6792    3    3    3 149.96 
01:32:26  29.3   0.0   0.2  70.3   0.3    7  39674   6817    3    3    3 149.33 
01:32:27  29.4   0.0   0.1  70.4   0.0   10  39904   7112    3    3    3 149.54 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
01:32:28  29.1   0.0   0.3  70.6   0.0    8  40127   6986    1    1    2 149.36 
01:32:29  29.4   0.0   0.1  70.4   0.0    7  39685   6747    2    2    1 149.82 
01:32:30  28.9   0.0   0.2  70.9   0.0    7  39556   6933    3    3    3 149.34 
01:32:31  29.2   0.0   0.2  70.6   0.0    7  39619   6893    3    3    3 149.66 
01:32:32  29.3   0.0   0.2  69.0   1.5    7  40116   6844    3    3    3 149.87 
01:32:33  29.4   0.0   0.1  70.4   0.0    7  39530   6703    3    3    3 149.65 
