Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:37:08  57.9   0.0   0.3  41.8   0.0   11  46948  16608    3    3    3 185.46 
08:37:09  57.9   0.0   0.4  41.7   0.0   13  46616  19817    3    3    3 186.99 
08:37:10  58.2   0.0   0.3  41.5   0.0   12  46552  18431    3    3    3 181.73 
08:37:11  58.1   0.1   0.2  41.7   0.0   13  46659  18346    4    3    4 176.38 
08:37:12  57.8   0.0   0.3  40.2   1.8   13  47275  18389    3    3    3 174.67 
08:37:13  58.1   0.0   0.3  39.4   2.2   13  46977  16965    3    3    3 174.55 
08:37:14  58.0   0.0   0.3  41.7   0.0   13  47687  17574    3    3    3 171.98 
08:37:15  58.2   0.1   0.3  41.5   0.0   13  44748  16959    3    3    3 170.67 
08:37:16  58.3   0.0   0.3  41.5   0.0   12  46984  18076    3    3    3 171.04 
08:37:17  57.9   0.0   0.3  41.8   0.0   13  46295  17349    3    3    3 172.31 
08:37:18  57.9   0.0   0.2  39.9   1.9   13  46216  18299    3    3    3 169.56 
08:37:19  58.2   0.0   0.3  40.9   0.6   13  46211  18472    3    3    3 169.47 
08:37:20  57.8   0.0   0.3  41.9   0.0    8  46684  18267    3    3    3 170.57 
08:37:21  57.8   0.1   0.4  41.8   0.0   13  45725  17628    3    3    3 168.86 
08:37:22  57.7   0.0   0.3  42.0   0.0   13  46892  18528    3    3    3 170.37 
08:37:23  57.9   0.0   0.3  40.4   1.5   13  47561  19616    3    3    3 164.51 
08:37:24  57.9   0.1   0.3  39.7   2.2   13  46396  15348    3    3    3 158.10 
08:37:25  57.9   0.0   0.4  41.7   0.0   13  47230  14480    3    3    3 157.82 
08:37:26  57.7   0.0   0.3  42.0   0.0   13  45843  13898    3    3    3 115.97 
