Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:09:03  29.4   0.0   0.4  70.2   0.0    7  43271   7890    3    3    3 150.90 
22:09:04  29.4   0.0   0.2  70.4   0.0    4  43389   7838    3    3    3 149.51 
22:09:05  12.9   0.2   2.4  82.6   2.0    2  21023   5322   26   13   28  98.45 
22:09:06  22.5   0.1   1.4  75.5   0.5    7  25088   6804    8    3    6 153.82 
22:09:07  29.5   0.0   0.3  70.2   0.0    8  34234   7753    3    3    3 171.29 
22:09:08  29.5   0.0   0.2  70.3   0.0    7  43372   8075    3    3    3 152.05 
22:09:09  29.3   0.0   0.4  70.4   0.0    7  43148   7965    3    3    3 151.90 
22:09:10  29.5   0.0   0.3  70.2   0.0    7  43758   8108    3    3    3 150.65 
22:09:11  29.5   0.0   0.3  68.7   1.6    5  43101   7901    3    3    3 151.42 
22:09:12  29.5   0.1   0.3  70.2   0.0    7  43343   7913    0    0    0 152.47 
22:09:13  29.3   0.0   0.2  70.5   0.0    7  43568   7970    3    3    3 151.56 
22:09:14  29.4   0.0   0.3  70.3   0.0    7  43142   7737    3    3    3 151.01 
22:09:15  26.7   0.0   0.9  72.5   0.0    3  39074   7413    7    6    7 142.54 
22:09:16   9.0   0.4   3.1  82.3   5.3    7  19932   5220   37   14   34  85.21 
22:09:17  29.6   0.0   0.2  70.2   0.0    7  12100   8088    3    3    6 204.54 
22:09:18  29.6   0.0   0.3  70.1   0.0    7  27261  10772    3    3    3 181.93 
22:09:19  29.4   0.0   0.3  70.3   0.0    7  43101   7831    3    3    3 151.98 
22:09:20  29.4   0.0   0.3  70.3   0.0    7  42896   7718    3    3    3 151.31 
