Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:15:45  29.4   0.2   0.3  70.0   0.2    7  43102   7824    3    3    3 148.98 
16:15:46  29.4   0.2   0.3  70.1   0.0    7  42862   7840    3    3    3 148.58 
16:15:47  29.5   0.1   0.3  70.2   0.0    7  43518   7902    3    3    3 149.35 
16:15:48  29.3   0.1   0.3  70.3   0.0    7  42815   7767    4    3    4 149.20 
16:15:49  29.5   0.1   0.3  70.1   0.0    7  43074   7826    3    3    3 149.22 
16:15:50  29.4   0.1   0.3  68.9   1.4    7  43831   8235    3    3    3 149.54 
16:15:51  29.4   0.2   0.3  70.2   0.0    7  43225   8013    3    3    3 150.26 
16:15:52  29.4   0.2   0.3  70.2   0.0    7  43393   7942    3    3    3 150.99 
16:15:53  25.7   0.1   0.9  73.4   0.0    2  37709   7287    3    3    3 139.02 
16:15:54  11.7   0.2   2.6  81.0   4.6    8  21070   4788   30   13   28  95.33 
16:15:55  29.2   0.4   0.5  69.0   1.0    7  36450   8488   10    4    5 173.60 
16:15:56  29.3   0.2   0.4  70.2   0.0    4  43242   8074    3    3    3 150.10 
16:15:57  29.4   0.2   0.3  70.2   0.0    7  43192   8051    3    3    3 152.27 
16:15:58  29.4   0.3   0.3  70.1   0.0    2  43176   8221    4    3    4 151.32 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:15:59  29.5   0.2   0.3  70.1   0.0    7  43229   7993    3    3    3 149.44 
16:16:00  29.4   0.2   0.3  69.1   1.1    7  43817   8137    3    3    3 148.56 
16:16:01  29.6   0.2   0.3  70.0   0.0    7  42898   7874    3    3    3 148.53 
16:16:02  29.3   0.2   0.3  70.2   0.0    2  43239   8189    7    6    7 148.16 
16:16:03  29.3   0.2   0.3  70.2   0.0    7  43646   8030    3    3    3 148.32 
16:16:04  29.4   0.2   0.3  70.2   0.0    7  43569   8075    3    3    3 149.33 
16:16:05  29.3   0.2   0.4  69.0   1.2    5  43545   8028    4    3   10 148.99 
16:16:06  29.5   0.1   0.3  69.5   0.7    7  42644   7911    3    3    3 150.16 
16:16:07  29.3   0.2   0.3  70.2   0.0    7  43420   8117    3    3    3 149.80 
16:16:08  29.3   0.1   0.3  70.3   0.0    7  42691   7797    4    3    4 149.37 
16:16:09  29.3   0.1   0.3  70.3   0.0    7  43335   7749    3    3    3 148.15 
16:16:10  29.4   0.1   0.3  70.2   0.0    7  42717   7626    3    3    4 147.69 
16:16:11  29.4   0.2   0.3  69.7   0.6    7  42867   7799    3    3    3 148.69 
16:16:12  29.3   0.2   0.3  70.3   0.0    7  43081   7884    3    3    3 148.57 
16:16:13  29.4   0.2   0.3  70.2   0.0    7  43155   8201    3    3    3 148.94 
16:16:14  29.5   0.2   0.2  70.2   0.0    7  42940   8127    3    3    3 150.40 
16:16:15  29.5   0.2   0.3  70.1   0.0    7  43121   8069    3    3    3 150.52 
16:16:16  29.4   0.2   0.4  69.5   0.6    7  42901   7984    3    3    3 149.28 
16:16:17  29.4   0.2   0.3  67.5   2.8    7  42630   8014    3    3    3 149.90 
16:16:18  29.5   0.2   0.3  70.1   0.0    8  43417   8140    4    3    4 150.27 
16:16:19  29.2   0.2   0.4  70.2   0.0    7  42773   8054    3    3    3 150.73 
16:16:20  29.3   0.2   0.3  70.3   0.0    7  43119   7963    3    3    3 149.50 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:16:21  29.4   0.1   0.3  69.7   0.5    7  43070   7880    3    3    3 149.29 
16:16:22  29.4   0.2   0.3  66.6   3.6    7  42724   7964    3    3    3 149.86 
16:16:23  29.3   0.2   0.4  70.2   0.0    7  42673   7797    3    3    3 148.78 
16:16:24  29.2   0.1   0.4  70.4   0.0    7  42865   7814    3    3    4 147.53 
16:16:25  29.4   0.2   0.3  70.1   0.1    2  43119   7738    3    3    3 147.83 
16:16:26  29.5   0.2   0.3  69.9   0.2    7  42783   7843    3    3    3 148.42 
16:16:27  29.3   0.2   0.3  70.2   0.0    7  43261   8087    3    3    3 149.85 
16:16:28  29.3   0.2   0.3  70.3   0.0    7  43183   8079    4    3    4 149.96 
16:16:29  29.2   0.2   0.5  70.2   0.0    7  42916   7943    3    3    3 150.81 
16:16:30  29.3   0.2   0.3  70.3   0.0    7  43321   7935    3    3    3 149.58 
16:16:31  29.5   0.2   0.3  69.7   0.4    8  42660   7850    3    3    3 149.39 
16:16:32  29.1   0.2   0.4  69.1   1.2    7  43420   7939    3    3    3 148.58 
16:16:33  29.4   0.2   0.3  70.2   0.0    8  42941   8048    3    3    3 151.47 
16:16:34  29.4   0.1   0.4  70.2   0.0    7  42687   8012    3    3    3 151.10 
16:16:35  29.5   0.2   0.3  70.1   0.0    7  42947   7954    4    3    4 149.18 
16:16:36  29.4   0.2   0.3  69.8   0.3    7  43196   7987    3    3    3 150.33 
16:16:37  29.4   0.2   0.3  66.8   3.4    7  43023   8012    3    3    3 149.88 
16:16:38  29.5   0.2   0.3  70.1   0.0    7  42728   7689    4    3    4 149.17 
16:16:39  29.4   0.1   0.3  70.2   0.0    7  42881   7591    3    3    3 148.46 
16:16:40  29.2   0.2   0.4  70.3   0.0    8  42578   7761    3    3    3 148.80 
16:16:41  29.4   0.2   0.3  69.8   0.3    7  43379   7793    3    3    3 148.54 
16:16:42  29.4   0.1   0.2  68.8   1.5    7  42944   7889    3    3    3 151.17 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:16:43  29.4   0.1   0.4  70.2   0.0    7  43069   8103    3    3    3 150.84 
16:16:44  29.8   0.2   0.3  69.1   0.8    7  43290   7859    4    3    3 149.30 
16:16:45  29.2   0.2   0.4  70.3   0.0    7  43195   7824    3    3    3 149.49 
16:16:46  29.5   0.2   0.3  70.0   0.2    7  43008   7793    3    3    3 149.16 
16:16:47  29.4   0.2   0.3  70.2   0.0    7  43150   7917    3    3    3 149.81 
16:16:48  24.0   0.2   1.2  74.7   0.0    2  35416   6754    4    3    4 134.14 
16:16:49  13.1   0.7   2.6  79.3   4.4    7  22913   5582   39   14   28 104.97 
16:16:50  29.4   0.1   0.3  70.2   0.1    3  37293   8089    3    3    7 167.91 
16:16:51  29.4   0.1   0.3  70.2   0.0    7  43646   8071    3    3    3 149.20 
16:16:52  29.4   0.1   0.3  70.2   0.0    7  43358   7880    3    3    3 148.40 
16:16:53  29.3   0.3   0.4  70.1   0.0    7  43643   8065    3    3    3 147.99 
16:16:54  29.5   0.2   0.2  69.8   0.4    7  43344   7960    3    3    3 149.74 
16:16:55  29.5   0.2   0.3  69.8   0.3    7  43354   7884    3    3    3 148.90 
16:16:56  29.4   0.1   0.3  70.3   0.0    8  43218   7911    3    3    3 149.18 
16:16:57  29.4   0.2   0.3  70.2   0.0    7  43525   8073    3    3    3 150.22 
16:16:58  29.5   0.1   0.3  70.1   0.0    7  43190   7915    4    3    4 149.15 
16:16:59  21.1   0.2   1.3  76.9   0.5    2  32100   6915   24   13   28 123.75 
16:17:00  16.2   0.2   2.2  80.2   1.3    7  24437   6349   12    3    9 121.29 
16:17:01  29.3   0.1   0.3  70.3   0.0    2  35996   7988    3    3    3 167.69 
16:17:02  29.4   0.1   0.4  70.2   0.0    7  43278   8153   10    8   10 150.60 
16:17:03  29.4   0.2   0.4  70.1   0.0    7  43475   7819    3    3    3 148.41 
16:17:04  29.5   0.1   0.3  70.1   0.0    7  42857   7650    3    3    3 148.01 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:17:05  29.5   0.2   0.3  69.9   0.2    7  43105   7971    4    3    4 148.60 
16:17:06  29.5   0.1   0.2  69.7   0.5    7  43119   7938    3    3    3 149.56 
16:17:07  29.4   0.1   0.3  64.4   5.8    7  43878   8141    3    3    3 148.53 
16:17:08  29.3   0.1   0.3  70.3   0.0    7  43177   7916    4    3    4 148.42 
16:17:09  29.5   0.1   0.2  70.2   0.0    7  42838   7751    3    3    3 147.51 
16:17:10  29.4   0.1   0.4  70.2   0.0    7  43173   7898    3    3    9 148.35 
16:17:11  29.3   0.1   0.3  70.3   0.0    7  42843   7960    3    3    3 149.06 
16:17:12  29.1   0.1   0.3  68.6   1.9    7  43291   7917    3    3    3 147.91 
16:17:13  29.4   0.2   0.3  70.1   0.0    7  43171   7587    3    3    3 146.63 
16:17:14  29.5   0.2   0.3  70.1   0.0    7  42826   7625    3    3    3 147.66 
16:17:15  29.4   0.2   0.3  70.2   0.0    7  43542   7883    3    3    4 147.44 
16:17:16  29.2   0.2   0.5  70.2   0.0    7  43620   7830    3    3    3 148.59 
16:17:17  29.4   0.2   0.3  69.5   0.7    7  43821   8054    3    3    3 147.66 
16:17:18  29.3   0.1   0.3  70.3   0.0    7  43113   8057    4    3    4 148.98 
16:17:19  29.4   0.1   0.3  70.2   0.1    7  43075   7781    3    3    3 148.74 
16:17:20  29.4   0.2   0.4  70.1   0.0    7  42917   7945    3    3    3 149.65 
16:17:21  29.2   0.1   0.3  70.4   0.0    7  43603   8124    3    3    3 150.40 
16:17:22  29.3   0.2   0.2  68.7   1.6    7  43148   7995    3    3    3 149.88 
16:17:23  29.5   0.1   0.4  68.5   1.6    7  43132   7740    3    3    3 146.89 
16:17:24  29.3   0.2   0.3  70.3   0.0    7  43051   8328    3    3    3 147.09 
16:17:25  29.4   0.2   0.2  70.2   0.0    7  43502   8035    3    3    3 148.12 
16:17:26  29.3   0.1   0.4  70.2   0.0    7  43344   8007    3    3    3 150.00 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:17:27  29.4   0.1   0.3  70.1   0.2    7  42735   7696    3    3    3 148.91 
16:17:28  29.5   0.2   0.4  70.0   0.0    7  43159   7610    4    3    4 147.32 
16:17:29  29.5   0.1   0.3  70.2   0.0    7  42753   7572    3    3    3 147.95 
16:17:30  29.3   0.2   0.3  70.2   0.0    7  42788   7739    3    3    3 146.73 
16:17:31  29.6   0.1   0.2  70.0   0.0    7  43134   7887    3    3    3 148.62 
16:17:32  29.3   0.2   0.4  69.4   0.7    7  43507   7797    3    3    3 147.73 
16:17:33  29.4   0.2   0.2  70.2   0.0    2  43136   7921    3    3    3 148.32 
16:17:34  29.3   0.2   0.3  70.2   0.0    7  43506   8115    3    3    3 149.94 
16:17:35  29.1   0.2   0.4  70.3   0.1    7  43276   8092    4    3    4 149.49 
16:17:36  29.4   0.2   0.3  70.1   0.0    7  43352   7825    3    3    3 148.65 
16:17:37  29.5   0.2   0.3  68.8   1.4    7  43286   7924    3    3    3 148.51 
16:17:38  29.5   0.2   0.2  68.5   1.7    7  42795   7738    4    3    4 148.83 
16:17:39  29.4   0.2   0.4  70.1   0.0    7  43226   7933    3    3    3 148.67 
16:17:40  29.4   0.2   0.3  70.2   0.0    7  43183   7899    3    3    3 150.35 
16:17:41  29.3   0.1   0.4  70.3   0.0    7  43385   7916    3    3    3 149.25 
16:17:42  29.4   0.1   0.3  66.6   3.7    7  43117   7797    4    3    3 148.44 
16:17:43  29.5   0.1   0.2  68.9   1.4    7  42845   7892    3    3    3 150.28 
16:17:44  29.4   0.1   0.3  70.2   0.0    7  42901   7619    3    3    3 148.50 
16:17:45  29.4   0.2   0.3  70.1   0.0    7  42856   7811    3    3    3 147.65 
16:17:46  29.5   0.1   0.4  70.0   0.0    7  43319   7811    3    3    3 148.99 
16:17:47  29.5   0.1   0.3  69.9   0.2    7  43043   7852    3    3    3 149.25 
16:17:48  29.2   0.2   0.4  70.2   0.0    7  43666   8041    4    3    4 149.85 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:17:49  29.3   0.2   0.3  70.2   0.0    7  43176   8013    3    3    3 150.18 
16:17:50  29.5   0.2   0.2  70.1   0.0    7  43567   8004    3    3    3 147.89 
16:17:51  29.4   0.2   0.3  70.2   0.0    7  43148   7809    3    3    3 147.57 
16:17:52  29.4   0.2   0.3  67.3   2.9    7  43196   7814    3    3    3 149.28 
16:17:53  29.4   0.2   0.3  70.2   0.0    7  43072   7859    3    3    3 149.28 
16:17:54  29.5   0.1   0.3  70.1   0.0    5  42871   7900    3    3    3 150.67 
