Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:35:37  57.6   0.5   0.4  41.6   0.0   13  46721  19286    3    3    3 176.92 
17:35:38  57.6   0.4   0.3  41.7   0.1   10  47160  19303    4    3    4 179.57 
17:35:39  57.7   0.4   0.3  41.6   0.0   13  46822  18695    3    3    3 177.66 
17:35:40  57.9   0.6   0.3  41.2   0.0   13  45802  19633    3    3    3 176.50 
17:35:41  57.9   0.3   0.3  41.5   0.0   13  46178  19427    3    3    3 177.83 
17:35:42  32.7   0.8   3.3  62.7   0.5    8  40180  14938   32   14   28 151.32 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:35:43  49.9   0.4   1.5  48.2   0.0   14  45535  15170    8    3    5 169.69 
17:35:44  57.6   0.2   0.3  41.9   0.0   13  37984  18501    3    3    3 184.56 
17:35:45  57.7   0.5   0.2  41.7   0.0   13  45086  19346    3    3    3 178.62 
17:35:46  57.8   0.5   0.4  41.4   0.0   13  45734  19762    3    3    3 179.77 
17:35:47  57.7   0.3   0.3  41.8   0.0   13  46702  15100    3    3    3 160.51 
17:35:48  57.3   0.4   0.3  42.0   0.1   13  46821  14072    3    3    3 157.38 
17:35:49  57.5   0.6   0.2  41.7   0.0   13  45754  14252    3    3    3 157.30 
17:35:50  56.0   0.2   0.5  43.3   0.0   13  45880  14384    3    3    3  65.34 
17:35:51  57.8   0.4   0.2  41.6   0.0   13  46472  14039    3    3    3 170.97 
17:35:52  57.4   0.4   0.4  41.8   0.0   13  47272  14085    3    3    9 185.74 
17:35:53  57.5   0.5   0.3  41.7   0.1   13  45783  17461    3    3    3 186.94 
17:35:54  57.6   0.5   0.4  41.6   0.0   13  46891  21235    3    3    3 187.37 
17:35:55  57.5   0.4   0.4  41.8   0.0   13  46197  18958    3    3    3 185.97 
17:35:56  57.9   0.4   0.3  41.5   0.0   13  46683  19002    3    3    3 181.81 
17:35:57  57.8   0.5   0.2  41.5   0.0   14  45926  20305    3    3    3 178.09 
17:35:58  58.0   0.4   0.3  41.1   0.2   13  46356  18861    3    3    4 178.21 
17:35:59  57.9   0.5   0.3  41.3   0.0   13  46850  18837    3    3    3 180.56 
17:36:00  57.7   0.3   0.4  41.6   0.0   13  46958  19272    3    3    3 177.65 
17:36:01  57.6   0.5   0.3  41.7   0.0    9  44858  19172    3    3    3 176.22 
17:36:02  57.9   0.5   0.3  41.3   0.0   13  46121  19794    3    3    3 176.96 
17:36:03  57.6   0.4   0.3  41.7   0.0   13  46026  19213    3    3    3 177.01 
17:36:04  58.2   0.5   0.3  41.1   0.0   13  46336  20005    3    3    3 176.10 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:36:05  57.5   0.4   0.3  41.8   0.1   14  46569  19922    3    3    3 177.43 
17:36:06  57.8   0.6   0.3  41.4   0.0   14  45991  19158    3    3    3 177.15 
17:36:07  57.6   0.3   0.4  41.8   0.0   13  46689  19281    4    3    4 176.87 
17:36:08  57.5   0.4   0.3  41.8   0.0   13  47230  16051    3    3    3 162.36 
17:36:09  57.4   0.4   0.3  42.0   0.0    8  46907  14231    3    3    3 157.95 
17:36:10  57.5   0.5   0.3  41.7   0.0   13  45934  14196    3    3    3 158.75 
17:36:11  56.5   0.5   0.4  42.7   0.0   13  44256  14210    3    3    3  67.35 
17:36:12  57.3   0.4   0.3  42.0   0.0   12  45877  14112    3    3    3 168.09 
17:36:13  57.7   0.3   0.3  41.7   0.1   13  46199  14415    3    3    3 184.46 
17:36:14  57.4   0.6   0.3  41.6   0.1   13  46463  18779    3    3    3 188.02 
17:36:15  57.7   0.3   0.3  41.7   0.0   13  46728  20145    3    3    3 188.02 
17:36:16  57.9   0.4   0.2  41.6   0.0   13  46687  19309    3    3    3 183.50 
17:36:17  57.7   0.4   0.4  41.6   0.0   13  46209  19826    3    3    3 180.13 
17:36:18  57.6   0.5   0.4  41.5   0.0   13  45109  19451    3    3    3 179.35 
17:36:19  57.6   0.5   0.3  41.3   0.5   13  46654  19126    3    3    3 177.40 
17:36:20  57.7   0.3   0.4  41.6   0.0   13  47618  18537    3    3    3 178.56 
17:36:21  57.9   0.4   0.3  41.4   0.0   13  45467  19014    3    3    3 177.06 
17:36:22  57.4   0.4   0.3  41.9   0.0   13  46889  19040    3    3    3 177.47 
17:36:23  57.7   0.5   0.4  41.5   0.0   11  46595  18640    3    3    3 176.11 
17:36:24  57.5   0.4   0.3  39.5   2.3   13  46657  19226    3    3    3 175.21 
17:36:25  58.0   0.4   0.3  40.9   0.5   13  46414  20103    3    3    3 172.43 
17:36:26  57.9   0.4   0.3  41.4   0.1   13  45140  18861    3    3    3 176.56 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:36:27  57.5   0.6   0.3  41.7   0.0    8  46756  19583    3    3    3 174.27 
17:36:28  57.6   0.3   0.3  40.8   1.1   14  48059  19919    3    3    3 174.13 
17:36:29  57.8   0.5   0.3  41.5   0.0   13  45928  15640    3    3    3 161.39 
17:36:30  57.0   0.3   0.4  42.3   0.0   13  46139  14025    3    3    3 157.42 
17:36:31  39.1   0.7   2.2  56.7   1.4    9  40459  12117   23   13   28 143.00 
17:36:32  38.7   0.5   3.4  57.4   0.1   13  42844  11960   17    4    5  63.36 
17:36:33  56.0   0.3   0.4  43.4   0.0   13  36393  17176    3    3    3 198.45 
17:36:34  57.7   0.1   0.2  42.0   0.0   13  35414  18817    3    3    3 193.48 
17:36:35  57.6   0.5   0.4  39.8   1.8   13  42129  19936    7    6    7 184.22 
17:36:36  57.6   0.4   0.4  40.6   1.0   13  47895  19111    6    3    3 180.10 
17:36:37  57.7   0.5   0.3  41.5   0.0    8  46317  18866    3    3    6 181.26 
17:36:38  58.0   0.5   0.2  41.4   0.0   10  45528  19289    4    3    4 176.74 
17:36:39  57.5   0.4   0.4  41.6   0.0    8  46997  19256    3    3    3 177.27 
17:36:40  57.9   0.3   0.3  41.5   0.0   13  46129  19698    3    3    3 173.07 
17:36:41  57.6   0.4   0.3  41.6   0.1    9  47202  20598    3    3    3 175.04 
17:36:42  57.8   0.5   0.4  41.4   0.0   13  46681  19945    3    3    3 175.96 
17:36:43  57.8   0.4   0.3  41.5   0.0   13  45327  19352    3    3    3 173.97 
17:36:44  58.0   0.4   0.3  40.4   0.9   13  46640  19129    4    3    3 175.08 
17:36:45  58.3   0.4   0.3  40.1   1.0   13  46878  19457    3    3    3 178.38 
17:36:46  57.9   0.5   0.3  41.2   0.2   10  45692  19145    3    3    3 173.82 
17:36:47  57.7   0.4   0.3  41.7   0.0   13  46884  18954    3    3    9 175.05 
17:36:48  57.6   0.5   0.3  41.6   0.0   13  46592  19341    3    3    3 174.90 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:36:49  57.7   0.4   0.2  41.7   0.0   14  45751  18536    3    3    3 174.41 
17:36:50  57.6   0.4   0.4  41.7   0.0   13  48025  17994    3    3    3 161.19 
17:36:51  57.8   0.4   0.3  41.1   0.6   13  46197  14254    3    3    3 159.22 
17:36:52  57.8   0.4   0.3  41.5   0.0   13  46254  13995    3    3    4 158.83 
17:36:53  56.7   0.4   0.5  42.5   0.0   13  44364  14018    3    3    3  71.60 
17:36:54  56.9   0.4   0.5  42.2   0.0   13  46972  14231    3    3    3 162.66 
17:36:55  57.6   0.4   0.3  41.7   0.0   13  46223  15567    3    3    3 188.42 
17:36:56  58.0   0.5   0.3  40.5   0.8   13  45821  22253    3    3    3 187.91 
17:36:57  57.9   0.5   0.3  41.3   0.1   13  46367  18641    3    3    3 185.96 
17:36:58  57.8   0.4   0.3  41.5   0.0   13  45867  18799    3    3    3 181.34 
17:36:59  57.5   0.4   0.4  41.8   0.0   13  46945  18548    3    3    3 175.96 
17:37:00  57.7   0.4   0.3  41.6   0.0   13  46578  19488    3    3    3 175.37 
17:37:01  58.2   0.4   0.3  40.3   1.0   13  43737  18035    3    3    4 177.43 
17:37:02  57.9   0.5   0.3  41.3   0.0   13  46855  19056    3    3    3 177.09 
17:37:03  57.8   0.5   0.3  41.5   0.0   14  46033  18217    3    3    3 174.94 
17:37:04  58.0   0.4   0.2  41.4   0.0   14  45123  18101    3    3    3 175.47 
17:37:05  57.9   0.4   0.3  41.3   0.0   13  44853  17774    3    3    3 173.79 
17:37:06  57.6   0.5   0.3  41.5   0.1   13  46287  18031    3    3    3 175.03 
17:37:07  57.8   0.4   0.4  40.6   0.9   13  46725  18024    3    3    3 175.41 
17:37:08  57.7   0.5   0.4  41.5   0.0   13  44959  18357    4    3    4 175.73 
17:37:09  57.9   0.4   0.2  41.5   0.0   13  47464  18923    3    3    3 174.05 
17:37:10  57.7   0.4   0.3  41.6   0.0   14  45883  17997    3    3    3 175.12 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:37:11  57.5   0.5   0.3  41.8   0.0   12  45683  16369    3    3    3 162.24 
17:37:12  57.8   0.3   0.3  41.4   0.2   10  46914  14507    3    3    3 158.38 
17:37:13  57.4   0.5   0.4  41.7   0.0    3  46085  13939    3    3    3 159.14 
17:37:14  56.3   0.2   0.5  43.0   0.0   13  45106  14207    3    3    3  74.74 
17:37:15  57.1   0.6   0.3  42.0   0.0   13  45537  14079    3    3    3 159.65 
17:37:16  57.5   0.3   0.3  41.9   0.0   13  46432  14949    3    3    3 186.75 
17:37:17  57.7   0.5   0.3  41.0   0.5   13  47070  19969    3    3    3 188.79 
17:37:18  57.8   0.4   0.3  41.4   0.2    8  45022  18550    3    3    3 185.93 
17:37:19  57.7   0.5   0.3  41.5   0.0   13  46556  19079    3    3    3 182.01 
17:37:20  57.9   0.4   0.3  41.5   0.0   13  47017  19972    3    3    3 178.90 
17:37:21  57.8   0.4   0.3  41.5   0.0   13  46528  19882    3    3    3 178.14 
17:37:22  57.8   0.5   0.4  41.3   0.1   13  45520  19712    3    3    3 174.70 
17:37:23  57.6   0.4   0.2  41.3   0.5   13  46744  19224    3    3    3 175.87 
17:37:24  57.7   0.4   0.3  41.7   0.0    9  45175  18812    3    3    3 175.76 
17:37:25  57.5   0.4   0.4  41.8   0.0   13  47679  19916    3    3    3 175.44 
17:37:26  57.8   0.4   0.4  41.5   0.0   13  46443  18888    3    3    3 176.01 
17:37:27  57.9   0.5   0.2  41.0   0.4   13  46039  18327    3    3    3 172.64 
17:37:28  57.7   0.3   0.4  41.0   0.7   13  47393  19346    3    3    3 174.65 
17:37:29  57.6   0.5   0.3  41.6   0.0   13  45446  18459    3    3    3 174.68 
17:37:30  57.3   0.4   0.4  41.9   0.0   13  46612  19380    3    3    3 174.21 
17:37:31  57.7   0.4   0.2  41.7   0.0   13  46208  18117    3    3    3 176.70 
17:37:32  57.8   0.4   0.3  41.5   0.0   13  45649  16827    3    3    3 162.88 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:37:33  57.1   0.5   0.4  42.0   0.1    8  45797  14453    3    3    3 159.20 
17:37:34  57.4   0.4   0.3  41.5   0.5   13  47166  14233    3    3    3 158.00 
17:37:35  56.3   0.4   0.4  42.9   0.0    9  44846  14242    7    6    7  76.99 
17:37:36  57.7   0.5   0.3  41.6   0.0   13  44942  14111    3    3    3 157.18 
17:37:37  57.8   0.4   0.3  41.6   0.0   13  46312  15713    3    3    3 187.80 
17:37:38  58.1   0.4   0.3  41.2   0.0   13  45817  20352    4    3    4 188.75 
17:37:39  57.7   0.4   0.3  40.4   1.2   13  46565  17698    3    3    3 184.28 
17:37:40  57.9   0.4   0.2  41.6   0.0    7  47170  18952    3    3    3 179.72 
17:37:41  57.6   0.5   0.3  41.6   0.0   13  45608  19573    3    3    3 175.76 
17:37:42  58.1   0.4   0.3  41.3   0.0   13  45365  18535    3    3    3 177.26 
17:37:43  57.7   0.5   0.3  41.6   0.0    8  45998  19022    3    3    3 176.67 
17:37:44  57.7   0.4   0.3  39.0   2.7   13  46078  19105    3    3    3 175.34 
17:37:45  48.9   0.4   1.8  48.7   0.2    8  42098  17119    3    3    3 163.18 
17:37:46  35.1   0.8   3.0  60.0   1.1   13  42427  16267   39   14   32 162.52 
17:37:47  57.3   0.3   0.3  42.1   0.0    8  41269  17954    3    3    3 180.51 
17:37:48  57.5   0.2   0.3  42.1   0.0   13  39636  18703    3    3    3 173.18 
17:37:49  57.7   0.4   0.3  41.6   0.0   13  46538  18456    3    3    3 176.77 
17:37:50  57.8   0.4   0.2  41.6   0.0   13  46773  19622    3    3    3 175.24 
17:37:51  57.3   0.5   0.3  39.7   2.2   10  46278  18804    3    3    3 176.06 
17:37:52  57.8   0.5   0.4  41.4   0.0   13  46635  18390    3    3    3 174.65 
17:37:53  57.6   0.5   0.3  41.7   0.0   13  45222  17128    3    3    3 164.12 
17:37:54  57.6   0.4   0.4  41.7   0.0   13  45471  14124    3    3    3 159.38 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:37:55  57.4   0.5   0.3  41.8   0.0   13  46301  14021    3    3    3 157.71 
17:37:56  56.3   0.4   0.4  42.6   0.3   13  46344  14227    3    3    9  78.05 
17:37:57  57.4   0.5   0.3  41.9   0.0   12  45778  14028    3    3    3 152.80 
17:37:58  58.1   0.4   0.3  41.3   0.0   13  44407  14129    3    3    3 186.32 
17:37:59  57.9   0.5   0.2  41.5   0.0   13  46122  20889    3    3    3 188.58 
17:38:00  57.9   0.5   0.3  41.3   0.0   13  45059  17908    3    3    3 185.10 
17:38:01  58.0   0.4   0.3  41.4   0.0   14  45594  19052    3    3    4 179.01 
17:38:02  57.7   0.4   0.3  41.5   0.1   13  46739  19099    3    3    3 177.42 
17:38:03  58.0   0.4   0.2  41.4   0.0   11  45992  18487    3    3    3 176.37 
17:38:04  57.6   0.5   0.3  41.7   0.0   14  46679  18986    3    3    3 173.76 
17:38:05  57.4   0.3   0.4  41.9   0.0   13  46115  19310    3    3    3 173.40 
17:38:06  57.7   0.5   0.3  41.6   0.0   13  45832  18854    3    3    3 173.55 
17:38:07  57.6   0.4   0.3  41.6   0.2   13  47711  18476    3    3    3 175.74 
17:38:08  57.4   0.4   0.4  41.8   0.0   14  46757  18317    4    3    4 172.84 
17:38:09  57.6   0.5   0.3  41.7   0.0   11  45937  18257    3    3    3 173.19 
17:38:10  58.0   0.4   0.3  41.4   0.0   13  46315  17363    3    3    3 175.46 
17:38:11  57.8   0.4   0.2  41.6   0.0   13  45781  17813    3    3    3 174.40 
17:38:12  57.5   0.5   0.3  41.7   0.1   13  46737  18049    3    3    3 175.23 
17:38:13  57.3   0.4   0.3  42.0   0.0    9  46576  18832    3    3    3 174.55 
17:38:14  57.6   0.4   0.3  41.7   0.0   12  46749  16791    3    3    3 163.01 
17:38:15  57.0   0.3   0.4  42.3   0.0   13  46158  14162    3    3    3 158.54 
17:38:16  57.1   0.4   0.3  42.2   0.0   13  47483  14224    3    3    3 159.14 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:38:17  56.5   0.5   0.5  40.5   2.1   13  44994  14837    3    3    3  80.76 
17:38:18  57.2   0.4   0.3  41.3   0.9    9  45498  14202    3    3    3 151.57 
17:38:19  57.4   0.4   0.3  41.9   0.0   13  47754  16096    3    3    3 186.47 
17:38:20  58.0   0.4   0.3  41.3   0.0   13  45866  22100    3    3    3 188.87 
17:38:21  57.7   0.4   0.2  41.7   0.0   13  46624  18044    3    3    3 185.81 
17:38:22  57.7   0.5   0.3  40.9   0.7   13  46476  18953    3    3    3 179.78 
17:38:23  57.4   0.4   0.4  41.7   0.2   13  46341  19801    3    3    3 178.60 
17:38:24  57.5   0.4   0.3  41.9   0.0   13  46923  19012    3    3    3 176.36 
17:38:25  57.7   0.4   0.3  41.6   0.0   13  46341  18609    3    3    3 175.20 
17:38:26  57.5   0.4   0.3  41.9   0.0   13  46463  18574    3    3    3 175.44 
17:38:27  57.6   0.4   0.3  41.6   0.1   13  46015  19098    3    3    3 174.75 
17:38:28  57.8   0.4   0.3  41.5   0.1   13  46933  20015    3    3    3 176.54 
17:38:29  57.7   0.4   0.3  41.3   0.4   13  46214  19133    3    3    3 174.00 
17:38:30  58.0   0.5   0.2  41.3   0.0   13  45445  19367    3    3    3 172.19 
17:38:31  57.7   0.4   0.4  41.6   0.0   11  46404  19597    3    3    3 172.67 
17:38:32  57.8   0.4   0.3  41.6   0.0   13  46028  18823    3    3    3 174.86 
17:38:33  57.7   0.4   0.3  41.7   0.0   13  45988  19206    3    3    3 174.93 
17:38:34  57.5   0.6   0.4  39.0   2.6   13  45485  19310    3    3    3 172.71 
17:38:35  57.3   0.3   0.3  41.5   0.7   12  46412  17142    7    6    7 165.40 
17:38:36  56.8   0.4   0.4  42.4   0.0   13  46630  14295    3    3    3 158.48 
17:38:37  57.6   0.5   0.3  41.7   0.0   13  46497  13989    3    3    3 158.73 
17:38:38  56.0   0.4   0.4  43.2   0.0   13  44636  14153    4    3    4  83.63 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:38:39  57.3   0.5   0.3  41.3   0.7   13  45051  14353    3    3    3 147.56 
17:38:40  57.6   0.4   0.3  41.2   0.6   13  47531  14567    3    3    3 186.27 
17:38:41  57.4   0.4   0.4  41.9   0.0   14  46617  20289    3    3    3 188.68 
17:38:42  57.8   0.5   0.2  41.5   0.0   13  45682  18604    3    3    3 184.44 
17:38:43  57.7   0.5   0.3  41.6   0.0   13  46376  19355    3    3    3 180.54 
17:38:44  57.7   0.4   0.3  41.7   0.0   13  46676  18273    3    3    3 179.12 
17:38:45  57.8   0.4   0.3  41.6   0.0   13  46104  18042    3    3    3 177.96 
17:38:46  57.6   0.5   0.3  41.6   0.0   13  46573  19065    3    3    3 172.55 
17:38:47  57.7   0.4   0.3  41.7   0.0   13  46261  19340    3    3    3 173.76 
17:38:48  57.6   0.5   0.3  41.6   0.0   13  46825  19156    3    3    3 175.84 
17:38:49  57.6   0.4   0.3  41.7   0.1    6  46051  18604    3    3    3 175.22 
17:38:50  40.2   0.4   1.4  53.9   4.2    7  42500  16534    3    3   10 160.17 
17:38:51  29.2   0.6   0.3  69.6   0.3    7  40730  14968   13    4    6 155.10 
17:38:52  29.2   0.2   0.2  70.5   0.0    7  39942  10653    3    3    4 153.20 
17:38:53  29.3   0.2   0.1  70.4   0.0    5  39757   7117    3    3    3 153.11 
17:38:54  29.1   0.2   0.3  70.5   0.0    7  40000   6923    3    3    3 151.77 
17:38:55  29.2   0.3   0.2  70.4   0.0    7  40388   6950    3    3    3 149.13 
17:38:56  29.1   0.1   0.2  68.8   1.8    7  40378   7021    3    3    3 133.77 
17:38:57  13.5   0.5   2.2  82.7   1.3    2  19357   4800   26   13   28  79.87 
17:38:58  20.0   0.1   1.6  78.4   0.0    7  24326   5152    8    3    6 129.87 
17:38:59  29.3   0.1   0.2  70.4   0.0    8  37807   7084    3    3    3 156.49 
17:39:00  29.2   0.1   0.2  70.5   0.0    9  40126   6941    1    1    1 150.50 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:39:01  29.2   0.2   0.2  70.5   0.0    7  40300   6836    2    2    2 149.69 
17:39:02  29.2   0.2   0.3  70.0   0.5    7  40474   6901    3    3    3 148.86 
17:39:03  29.0   0.2   0.3  69.5   1.1    7  40279   6917    3    3    3 149.94 
17:39:04  29.2   0.2   0.2  70.5   0.0    7  39835   6832    3    3    3 150.82 
17:39:05  29.1   0.1   0.3  70.5   0.0    7  40016   6773    3    3    3 150.53 
17:39:06  29.1   0.1   0.2  70.6   0.1    7  40023   6845    3    3    3 149.30 
17:39:07  29.3   0.2   0.2  70.4   0.0    7  39932   6889    3    3    3 149.30 
17:39:08  29.2   0.2   0.2  68.5   2.0    7  40250   7172    4    3   10 148.91 
17:39:09  29.1   0.1   0.2  70.6   0.0    7  40148   6734    3    3    3 149.72 
17:39:10  29.2   0.1   0.3  70.5   0.0    7  40063   6950    3    3    3 148.86 
17:39:11  29.3   0.2   0.2  70.4   0.0    7  40414   7027    3    3    3 150.18 
17:39:12  29.3   0.3   0.2  70.3   0.0    7  40457   6912    3    3    3 148.86 
17:39:13  29.2   0.2   0.2  70.4   0.2    8  40345   6966    3    3    5 148.73 
17:39:14  29.3   0.2   0.2  70.4   0.0    7  39938   6858    3    3    3 149.75 
17:39:15  29.4   0.1   0.2  70.3   0.0    7  40035   6934    3    3    3 133.80 
17:39:16  29.1   0.2   0.2  70.5   0.0    7  40360   6920    3    3    3 142.17 
17:39:17  29.2   0.2   0.2  70.4   0.0    7  40164   7027    3    3    3 133.96 
17:39:18  29.2   0.2   0.2  67.6   2.8    7  40413   7063    3    3    3 141.36 
17:39:19  29.2   0.2   0.2  68.5   1.9    7  40473   6933    3    3    3 133.31 
17:39:20  29.1   0.1   0.2  70.6   0.0    2  40009   6892    3    3    3 141.19 
17:39:21  29.1   0.2   0.2  70.6   0.0    7  40315   6910    3    3    3 147.60 
17:39:22  29.3   0.2   0.2  70.4   0.0    7  40311   6884    3    3    3 148.71 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:39:23  29.3   0.2   0.2  70.3   0.1    7  40038   7051    3    3    3 133.91 
17:39:24  29.2   0.2   0.2  70.5   0.0    7  40271   6914    3    3    3 141.74 
17:39:25  29.2   0.2   0.3  70.4   0.0    7  40104   6849    3    3    3 149.22 
17:39:26  29.1   0.1   0.2  70.6   0.0    7  40267   6828    3    3    3 149.32 
17:39:27  29.2   0.2   0.2  70.5   0.0    8  40142   6976    3    3    3 133.94 
17:39:28  29.2   0.1   0.2  70.4   0.2    7  40154   7143    3    3    3 141.62 
