Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:38:01  29.3   0.0   0.2  68.8   1.7    7  40481   6881    3    3    3 147.63 
22:38:02  29.3   0.0   0.2  70.5   0.1    2  40168   6802    3    3    3 147.38 
22:38:03  29.1   0.1   0.2  70.6   0.0    8  40458   6844    3    3    3 146.41 
22:38:04  29.4   0.0   0.1  70.5   0.0    7  40441   6913    3    3    3 147.79 
22:38:05  29.2   0.0   0.2  70.6   0.0    7  40375   6884    3    3    3 147.65 
22:38:06  29.3   0.0   0.2  69.6   1.0    7  40166   6742    3    3    3 148.45 
22:38:07  29.4   0.0   0.2  68.7   1.8    7  40279   6820    3    3    3 148.06 
22:38:08  29.0   0.0   0.2  70.7   0.1    7  40837   6918    3    3    3 148.26 
22:38:09  29.1   0.0   0.2  70.7   0.0    7  40018   6691    3    3    3 147.93 
22:38:10  29.4   0.0   0.1  70.5   0.0    7  40145   6832    3    3    3 148.37 
22:38:11  16.6   0.1   1.6  80.5   1.3    3  22211   4863   23   13   28 107.94 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:38:12  20.6   0.2   1.6  76.0   1.6    7  25553   5744   17    4    5 140.82 
22:38:13  29.3   0.0   0.2  70.5   0.0    7  38334   6823    3    3    3 152.84 
22:38:14  29.3   0.0   0.2  70.5   0.0    7  40335   6926    3    3    3 147.51 
22:38:15  29.3   0.0   0.2  70.6   0.0    4  40281   6984    3    3    3 147.63 
22:38:16  29.3   0.0   0.2  70.5   0.0    7  40584   6908    3    3    3 147.62 
22:38:17  29.1   0.0   0.2  68.9   1.8    7  40433   6960    3    3    3 147.48 
22:38:18  29.3   0.0   0.1  70.6   0.0    7  40304   7039    3    3    3 147.22 
22:38:19  29.2   0.0   0.2  70.6   0.0    7  40419   7302    3    3    3 147.50 
22:38:20  29.2   0.0   0.2  70.6   0.0    7  40189   6853    3    3    3 147.96 
22:38:21  29.3   0.1   0.2  70.5   0.0    7  40099   6830    3    3    3 147.55 
22:38:22  29.2   0.0   0.3  69.9   0.7    7  40326   6918    3    3    9 148.04 
22:38:23  29.1   0.0   0.3  69.7   0.9    5  40603   6954    3    3    3 146.75 
22:38:24  29.4   0.0   0.1  70.5   0.0    7  40123   6993    3    3    3 147.42 
22:38:25  29.1   0.0   0.3  70.6   0.0    7  40677   7038    3    3    3 146.86 
22:38:26  29.2   0.0   0.3  70.5   0.0    7  40178   6907    3    3    3 147.33 
22:38:27  29.1   0.0   0.3  70.7   0.0    7  40058   7000    4    3    5 147.18 
22:38:28  29.2   0.0   0.3  69.7   0.9    7  40119   6809    3    3    3 147.63 
22:38:29  29.3   0.0   0.2  70.6   0.0    7  39906   6731    3    3    3 147.80 
22:38:30  29.3   0.0   0.2  70.5   0.0    7  40758   7088    3    3    3 148.06 
22:38:31  29.2   0.0   0.2  70.7   0.0    7  40253   6974    3    3    3 148.15 
22:38:32  29.2   0.0   0.2  70.6   0.0    7  40441   6859    3    3    3 149.48 
22:38:33  29.2   0.0   0.2  67.5   3.1    7  40235   6862    3    3    3 149.46 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:38:34  29.3   0.0   0.2  70.5   0.0    7  40180   6767    3    3    3 149.30 
22:38:35  29.2   0.1   0.2  70.5   0.0    7  40194   6918    3    3    3 148.92 
22:38:36  29.2   0.0   0.2  70.7   0.0    7  40235   6789    3    3    3 148.20 
22:38:37  29.4   0.0   0.2  70.5   0.0    7  40287   6739    3    3    3 147.43 
22:38:38  29.1   0.0   0.2  66.6   4.1    7  40489   6969    3    3    3 148.11 
22:38:39  29.3   0.0   0.2  67.9   2.6    7  40203   6955    3    3    3 148.15 
22:38:40  29.3   0.0   0.2  70.5   0.0    7  40163   6795    3    3    3 147.51 
22:38:41  29.1   0.0   0.3  70.6   0.0    2  40433   6933    3    3    3 148.15 
22:38:42  29.4   0.0   0.1  70.4   0.0    7  40009   6934    3    3    3 148.39 
22:38:43  29.2   0.1   0.2  70.4   0.2    7  40047   6885    3    3    3 148.16 
22:38:44  29.4   0.0   0.1  70.5   0.0    7  40242   6880    3    3    4 148.01 
22:38:45  29.2   0.0   0.2  70.6   0.0    4  40061   6817    3    3    3 147.68 
22:38:46  29.2   0.0   0.2  70.6   0.0    7  40201   6907    3    3    3 148.39 
22:38:47  29.3   0.0   0.2  70.6   0.0    9  40034   6906    3    3    3 147.78 
22:38:48  29.2   0.0   0.3  70.6   0.0    7  40300   6768    3    3    3 147.79 
22:38:49  29.3   0.0   0.1  70.2   0.5    7  40091   6773    3    3    3 148.27 
22:38:50  29.1   0.0   0.2  70.7   0.0    7  40125   6896    3    3    3 148.69 
22:38:51  29.3   0.0   0.2  70.5   0.0    7  39997   6666    3    3    3 148.61 
22:38:52  29.3   0.0   0.2  70.6   0.0    7  40211   6755    3    3    3 148.46 
22:38:53  29.3   0.0   0.2  70.6   0.0    7  40296   6886    3    3    3 148.16 
22:38:54  29.3   0.1   0.2  69.5   1.0    7  40122   6811    3    3    3 148.14 
22:38:55  29.2   0.0   0.2  70.6   0.0    7  40019   6875    3    3    3 147.97 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:38:56  29.2   0.0   0.2  70.6   0.0    7  40363   6871    3    3    3 148.67 
22:38:57  29.2   0.0   0.3  70.6   0.0    7  40385   6981    4    3    4 148.48 
22:38:58  29.2   0.0   0.2  70.6   0.0    7  39924   6810    3    3    3 148.77 
22:38:59  29.1   0.0   0.4  68.0   2.5    7  40584   7051    7    6    7 149.12 
22:39:00  29.2   0.0   0.2  70.6   0.0    7  40828   7036    3    3    3 148.57 
22:39:01  29.3   0.0   0.2  70.0   0.6    1  40165   6913    3    3    3 148.16 
22:39:02  29.2   0.0   0.2  70.6   0.0    7  40337   6885    3    3    3 148.46 
22:39:03  29.4   0.0   0.2  70.4   0.0    7  40282   6962    3    3    3 148.32 
22:39:04  29.3   0.0   0.2  70.5   0.0    7  40345   6837    3    3    3 149.00 
22:39:05  29.2   0.0   0.2  70.6   0.0    7  39660   6799    3    3    3 149.03 
22:39:06  29.4   0.0   0.1  70.5   0.0    7  40067   6753    3    3    3 149.13 
22:39:07  29.1   0.0   0.2  70.5   0.2    7  40256   6918    3    3    3 149.37 
22:39:08  29.3   0.0   0.2  70.5   0.0    2  40220   6800    3    3    3 149.16 
22:39:09  29.1   0.0   0.3  70.6   0.0    7  40261   6782    3    3    3 149.20 
22:39:10  29.3   0.0   0.2  70.5   0.1    7  39873   6846    3    3    3 149.54 
22:39:11  29.1   0.0   0.2  70.7   0.0    7  40230   6768    3    3    3 149.04 
22:39:12  29.3   0.1   0.2  68.8   1.6    7  40350   6745    3    3    3 149.42 
22:39:13  29.3   0.0   0.2  70.5   0.0    7  40125   6778    3    3    3 149.26 
22:39:14  29.2   0.0   0.2  70.6   0.0    7  40134   6837    3    3    3 148.93 
22:39:15  29.1   0.0   0.3  70.7   0.0    7  40261   6855    3    3    3 148.96 
22:39:16  29.2   0.0   0.2  70.6   0.0    7  40259   6864    3    3    3 149.47 
22:39:17  29.3   0.0   0.2  70.4   0.1    7  40022   6770    3    3    3 149.21 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:39:18  29.4   0.0   0.2  70.5   0.0    7  40105   6887    3    3    3 149.97 
22:39:19  29.2   0.0   0.2  70.6   0.0    7  39958   6844    3    3    3 149.41 
22:39:20  29.2   0.0   0.3  70.5   0.0    7  40610   6925    3    3    3 149.06 
22:39:21  29.2   0.0   0.1  70.7   0.0    7  40103   6750    3    3    3 149.31 
22:39:22  29.3   0.0   0.2  69.0   1.4    7  40282   6820    3    3    3 149.07 
22:39:23  29.1   0.0   0.2  70.7   0.0    7  40159   6825    3    3    3 149.30 
22:39:24  29.2   0.1   0.2  70.6   0.0    7  40361   6705    3    3    3 149.67 
22:39:25  29.3   0.0   0.2  70.5   0.0    6  40060   6774    3    3    3 149.57 
22:39:26  29.2   0.0   0.2  70.6   0.0    7  40222   6841    3    3    3 149.96 
22:39:27  29.2   0.0   0.3  70.4   0.2    7  40217   7011    4    3    4 149.18 
22:39:28  29.2   0.0   0.3  67.6   3.0    7  40116   6862    3    3    3 149.78 
22:39:29  29.1   0.1   0.2  70.7   0.0    7  40358   6841    3    3    3 149.39 
22:39:30  29.3   0.0   0.2  70.5   0.0    7  40397   7180    3    3    3 150.14 
22:39:31  29.1   0.0   0.3  70.7   0.0    7  39995   6820    3    3    3 149.66 
22:39:32  29.1   0.0   0.2  70.7   0.0    7  40148   6822    3    3    3 149.34 
22:39:33  29.3   0.0   0.2  70.4   0.2    7  40054   6892    3    3    3 150.08 
22:39:34  29.4   0.0   0.1  70.5   0.0    7  40100   6903    3    3    3 149.54 
22:39:35  29.3   0.0   0.2  70.5   0.1    7  40021   6872    3    3    3 150.22 
22:39:36  29.2   0.0   0.2  70.6   0.0    7  40258   6778    3    3    3 149.86 
22:39:37  29.2   0.0   0.2  70.6   0.0    7  40247   6784    3    3    3 150.01 
22:39:38  29.2   0.0   0.2  69.2   1.5    7  40357   6903    3    3    3 150.10 
22:39:39  29.2   0.0   0.2  70.6   0.0    7  40141   6803    3    3    3 149.49 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:39:40  29.2   0.0   0.2  70.6   0.0    7  40138   6819    3    3    3 150.05 
22:39:41  29.2   0.0   0.2  70.6   0.0    7  40082   6685    3    3    3 150.07 
22:39:42  29.3   0.0   0.2  70.6   0.0    7  39826   6833    3    3    3 149.86 
22:39:43  29.2   0.0   0.2  69.9   0.7    7  39863   6801    3    3    3 149.93 
22:39:44  29.2   0.0   0.2  70.6   0.0    7  40513   6758    3    3    3 150.02 
22:39:45  29.2   0.0   0.2  70.6   0.0    7  40139   6818    3    3    3 149.24 
22:39:46  29.3   0.0   0.2  70.6   0.0    7  40013   6892    3    3    3 149.78 
22:39:47  29.2   0.0   0.2  70.6   0.0    8  40136   7013    3    3    3 149.73 
22:39:48  29.2   0.1   0.2  69.7   0.9    7  40038   6904    3    3    3 149.80 
22:39:49  29.3   0.0   0.2  69.5   1.1    7  39639   6806    3    3    3 150.22 
22:39:50  29.3   0.0   0.2  70.5   0.0    7  40148   6905    3    3    4 149.76 
22:39:51  29.1   0.0   0.3  70.6   0.1    7  40173   6906    3    3    3 148.32 
22:39:52  29.2   0.0   0.1  70.7   0.0    7  40120   6859    3    3    3 149.92 
22:39:53  29.2   0.0   0.2  70.6   0.0    7  40338   6899    3    3    3 149.49 
22:39:54  29.2   0.0   0.2  67.4   3.2    7  39829   6777    3    3    3 150.01 
22:39:55  29.4   0.0   0.2  70.4   0.0    6  39833   6899    3    3    3 150.38 
22:39:56  29.2   0.0   0.2  70.6   0.0    7  40162   6852    3    3    3 149.58 
22:39:57  29.2   0.0   0.2  70.7   0.0    7  39934   6991    4    3    4 149.94 
22:39:58  29.2   0.0   0.2  70.7   0.0    7  39869   6814    3    3    3 150.07 
22:39:59  29.3   0.1   0.2  68.5   1.9    7  40132   7101    7    6    7 150.58 
22:40:00  29.3   0.0   0.2  70.5   0.0    7  39929   6859    3    3    3 150.32 
22:40:01  29.4   0.0   0.1  70.2   0.3    5  40248   6886    3    3    3 149.47 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:40:02  29.1   0.0   0.3  59.6  10.9    7  41396   7380    5    3    4 149.75 
22:40:03  29.3   0.0   0.2  70.2   0.2    7  39812   6927    3    3    4 150.17 
22:40:04  29.2   0.0   0.2  70.6   0.0    7  39868   6808    3    3    3 149.94 
22:40:05  29.0   0.0   0.2  70.8   0.0    7  40316   6902    3    3    3 149.74 
22:40:06  29.2   0.0   0.2  70.6   0.1    7  39888   6904    3    3    3 150.48 
22:40:07  29.2   0.0   0.2  70.6   0.0    7  40002   6959    3    3    3 149.72 
22:40:08  29.2   0.0   0.3  69.9   0.7    7  40309   7027    7    6    5 150.63 
22:40:09  29.2   0.0   0.2  70.7   0.0    7  40168   6981    3    3    3 150.81 
22:40:10  29.2   0.0   0.2  70.6   0.0    7  40385   6935    3    3    3 149.90 
22:40:11  29.2   0.0   0.2  70.6   0.0    7  39579   6929    3    3    3 150.07 
22:40:12  29.4   0.0   0.2  70.5   0.0    7  40070   6765    3    3    3 150.60 
22:40:13  29.1   0.0   0.3  70.7   0.0    7  39801   6787    3    3    3 150.03 
22:40:14  29.4   0.1   0.1  69.2   1.2    7  39899   6862    3    3    3 150.25 
22:40:15  29.2   0.0   0.2  70.6   0.0    7  39889   6903    3    3    3 150.32 
22:40:16  29.1   0.0   0.2  69.2   1.6    1  39966   6926    4    3    3 149.84 
22:40:17  29.2   0.0   0.2  70.6   0.0    7  39970   6889    3    3    3 150.23 
22:40:18  29.3   0.0   0.1  70.6   0.0    7  39729   6702    3    3    3 150.52 
22:40:19  29.3   0.0   0.2  70.5   0.0    7  39958   6811    3    3    3 149.32 
22:40:20  29.3   0.0   0.2  70.5   0.0    7  39663   6783    3    3    3 149.86 
22:40:21  29.3   0.0   0.2  68.7   1.9    7  39782   6821    3    3    3 149.94 
22:40:22  29.2   0.0   0.2  65.6   5.0    7  39819   6725    3    3    3 149.97 
22:40:23  29.1   0.1   0.2  68.6   2.1    7  39814   6817    3    3    3 150.26 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:40:24  29.1   0.0   0.2  70.7   0.0    7  39625   6865    3    3    3 149.96 
22:40:25  29.3   0.0   0.2  70.5   0.0    7  39925   6901    3    3    3 149.72 
22:40:26  29.1   0.0   0.2  70.4   0.3    7  39696   6830    3    3    3 149.74 
22:40:27  29.3   0.0   0.2  69.8   0.8    7  40015   6999    4    3    4 149.90 
22:40:28  29.3   0.0   0.2  70.5   0.0    7  39701   6877    3    3    3 150.62 
22:40:29  29.2   0.0   0.2  70.7   0.0    3  39513   6902    3    3    3 150.46 
22:40:30  29.2   0.0   0.2  70.7   0.0    7  40330   7175    3    3    3 150.12 
22:40:31  29.1   0.1   0.3  70.6   0.0    7  39745   6937    3    3    3 149.69 
22:40:32  29.5   0.0   0.1  68.4   2.0    7  40832   6940    3    3    4 149.22 
22:40:33  29.0   0.0   0.3  70.8   0.0    7  39902   6777    3    3    3 150.04 
22:40:34  29.2   0.0   0.2  70.6   0.0    7  39667   6849    3    3    3 150.08 
22:40:35  29.0   0.0   0.3  70.8   0.0    7  39555   6914    3    3    3 149.92 
22:40:36  29.1   0.0   0.2  70.6   0.1    7  39823   6852    3    3    3 150.48 
22:40:37  29.1   0.0   0.3  70.5   0.2    7  39718   6759    3    3    3 150.54 
22:40:38  29.4   0.0   0.1  70.5   0.0    7  39563   6819    3    3    3 150.50 
22:40:39  29.1   0.0   0.3  70.7   0.0    7  40096   6872    3    3    3 149.85 
22:40:40  28.9   0.0   0.3  70.8   0.0    7  39844   6879    3    3    3 149.80 
22:40:41  29.1   0.0   0.3  70.7   0.0    7  39744   6728    3    3    3 149.59 
22:40:42  29.4   0.0   0.1  70.2   0.3    7  39988   6806    3    3    3 150.17 
22:40:43  29.2   0.0   0.2  70.6   0.0    8  39939   6872    3    3    3 149.43 
22:40:44  29.2   0.0   0.2  70.6   0.0    7  39817   6857    3    3    3 150.18 
22:40:45  29.3   0.0   0.2  70.5   0.0    7  39642   6805    3    3    3 150.27 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:40:46  29.3   0.0   0.2  70.5   0.0    7  39460   6793    3    3    3 150.41 
22:40:47  29.2   0.0   0.1  70.5   0.2   10  39831   6902    2    2    3 150.57 
22:40:48  29.2   0.0   0.2  70.6   0.0    7  39622   6822    1    1    0 150.22 
22:40:49  29.2   0.1   0.2  70.6   0.0    7  39667   6779    3    3    3 150.64 
22:40:50  29.4   0.0   0.1  70.5   0.0    7  39593   6861    3    3    3 150.45 
22:40:51  29.1   0.0   0.3  70.7   0.0    7  39649   6850    3    3    3 150.47 
