Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:43:56  29.3   0.2   0.2  70.3   0.0    7  39855   6942    3    3    3 147.96 
16:43:57  29.3   0.1   0.1  70.6   0.0    7  40304   6818    3    3    3 148.03 
16:43:58  29.1   0.2   0.3  70.5   0.0    7  40258   6903    3    3    3 147.23 
16:43:59  29.1   0.1   0.2  70.5   0.2    7  40021   6924    3    3    3 146.83 
16:44:00  29.1   0.2   0.2  69.1   1.4    7  40259   7142    5    3    3 147.68 
16:44:01  29.1   0.1   0.2  70.5   0.1    7  40393   6837    3    3    5 147.30 
16:44:02  29.1   0.2   0.2  70.6   0.0    7  40089   6982    3    3    3 147.53 
16:44:03  29.2   0.1   0.2  70.5   0.0    7  40113   6908    3    3    3 147.39 
16:44:04  29.1   0.3   0.2  70.4   0.0    7  40145   6963    3    3    3 146.87 
16:44:05  29.3   0.2   0.2  70.3   0.1    7  40259   6927    3    3    3 147.11 
16:44:06  29.1   0.1   0.3  70.4   0.2    2  39904   6905    3    3    3 146.85 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:44:07  29.2   0.2   0.2  70.5   0.0    7  40340   7006    4    3    4 147.66 
16:44:08  29.2   0.2   0.2  70.4   0.0    7  40338   7012    3    3    3 147.70 
16:44:09  29.2   0.2   0.2  70.5   0.0    7  40420   6866    3    3    3 147.35 
16:44:10  29.3   0.2   0.2  70.3   0.0    7  40424   6865    3    3    3 147.65 
16:44:11  29.2   0.2   0.2  69.0   1.4    7  40061   6959    3    3    3 146.15 
16:44:12  29.3   0.2   0.2  70.3   0.0    8  40623   7253    3    3    3 147.25 
16:44:13  29.2   0.1   0.2  70.5   0.0    7  40157   6700    3    3    3 148.27 
16:44:14  29.2   0.2   0.2  70.5   0.0    7  39712   6826    3    3    3 147.81 
16:44:15  29.3   0.2   0.2  70.4   0.0    7  40057   6884    3    3    3 148.12 
16:44:16  29.2   0.1   0.2  64.1   6.5    7  40186   7085    3    3    3 147.57 
16:44:17  29.2   0.2   0.2  70.3   0.0    7  40251   7087    3    3    3 147.53 
16:44:18  29.3   0.2   0.1  70.4   0.0    7  40232   6813    3    3    3 146.38 
16:44:19  29.1   0.1   0.3  70.6   0.0    7  40091   6909    3    3    3 146.60 
16:44:20  29.2   0.2   0.2  70.5   0.0    4  40222   7089    3    3    3 146.02 
16:44:21  29.1   0.3   0.3  69.6   0.8    7  40405   6881    3    3    3 146.19 
16:44:22  29.4   0.2   0.2  68.4   1.9    8  40077   6930    3    3    3 147.30 
16:44:23  29.1   0.1   0.2  70.7   0.0    7  40123   6986    3    3    3 146.04 
16:44:24  29.2   0.1   0.2  70.5   0.0    7  40093   7064    3    3    3 147.25 
16:44:25  29.3   0.2   0.2  70.4   0.0    7  40367   6880    3    3    3 147.37 
16:44:26  29.2   0.2   0.2  70.4   0.0    7  40230   6981    3    3    3 147.16 
16:44:27  29.2   0.2   0.2  66.9   3.5    7  40002   6924    3    3    3 147.51 
16:44:28  29.1   0.2   0.3  70.4   0.0    7  40276   6953    3    3    3 147.53 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:44:29  29.2   0.2   0.1  70.5   0.0    7  39987   6850    3    3    3 147.39 
16:44:30  29.2   0.1   0.2  70.5   0.0    7  40021   7002    3    3    3 147.03 
16:44:31  29.1   0.2   0.3  70.4   0.1    7  40095   6929    3    3    3 147.25 
16:44:32  29.4   0.1   0.2  69.9   0.5    7  40269   6891    3    3    3 147.01 
16:44:33  29.0   0.2   0.2  70.6   0.0    7  40464   6926    3    3    3 145.81 
16:44:34  29.2   0.2   0.3  70.3   0.0    7  39831   6980    7    6    7 147.73 
16:44:35  29.4   0.1   0.1  70.3   0.0    7  40305   6994    3    3    3 147.50 
16:44:36  29.1   0.2   0.2  70.5   0.0    7  40298   6986    3    3    3 147.42 
16:44:37  29.1   0.2   0.2  68.1   2.4    8  40540   7025    4    3    4 146.99 
16:44:38  29.1   0.1   0.2  70.6   0.0    7  39424   6762    3    3    3 147.13 
16:44:39  29.1   0.1   0.3  70.6   0.0    7  40120   6930    3    3    3 147.33 
16:44:40  29.3   0.1   0.1  70.5   0.0    7  39659   6875    3    3    3 147.50 
16:44:41  29.1   0.1   0.2  70.6   0.0    7  40708   6867    3    3    3 147.66 
16:44:42  29.1   0.1   0.2  70.4   0.2    7  40184   6810    3    3    3 147.59 
16:44:43  29.2   0.2   0.2  70.5   0.0    7  40173   6886    3    3    3 146.53 
16:44:44  29.2   0.1   0.2  70.5   0.0    7  39734   6925    3    3    3 147.86 
16:44:45  29.3   0.1   0.2  70.4   0.0    7  40359   6972    3    3    3 145.48 
16:44:46  29.2   0.2   0.1  70.6   0.0    2  40167   7027    3    3    3 146.58 
16:44:47  29.2   0.2   0.2  70.4   0.0    2  40153   6958    3    3    3 147.47 
16:44:48  29.1   0.2   0.2  70.4   0.2    7  39899   6982    3    3    3 147.31 
16:44:49  29.0   0.2   0.3  70.5   0.0    7  40287   6898    3    3    3 147.14 
16:44:50  29.2   0.2   0.2  70.4   0.0    7  40161   6938    3    3    3 147.28 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:44:51  29.0   0.2   0.3  70.6   0.0    7  40684   7241    3    3    3 146.77 
16:44:52  29.2   0.2   0.2  70.5   0.0    7  39796   7072    3    3    3 146.63 
16:44:53  29.3   0.2   0.2  69.0   1.4    7  40001   6797    3    3    3 147.67 
16:44:54  29.2   0.2   0.2  70.4   0.0    7  39873   6924    3    3    3 147.28 
16:44:55  29.2   0.2   0.2  70.4   0.0    7  40350   7020    3    3    3 147.23 
16:44:56  29.2   0.2   0.2  70.5   0.0    7  39993   7010    3    3    3 147.54 
16:44:57  29.3   0.1   0.2  70.3   0.0    7  39923   6784    3    3    3 147.89 
16:44:58  29.1   0.1   0.2  68.0   2.6    7  39725   6804    3    3    3 148.35 
16:44:59  29.4   0.1   0.2  70.3   0.0    7  39897   6890    3    3    3 147.57 
16:45:00  29.3   0.1   0.2  70.4   0.0    7  39757   6925    3    3    3 148.69 
16:45:01  29.1   0.1   0.3  70.6   0.0    7  40133   6877    3    3    3 147.19 
16:45:02  29.1   0.2   0.3  69.0   1.5    7  40061   7204    6    5    6 147.45 
16:45:03  29.3   0.2   0.2  68.9   1.5    2  39870   6986    3    3    3 147.79 
16:45:04  29.2   0.2   0.2  70.5   0.0    7  39640   7022    3    3    3 148.14 
16:45:05  29.0   0.2   0.2  70.7   0.0    7  40754   7008    3    3    3 147.08 
16:45:06  29.2   0.2   0.2  70.5   0.0    7  40506   6896    3    3    3 147.56 
16:45:07  28.9   0.2   0.3  70.3   0.3    2  40061   7042    4    3    4 147.45 
16:45:08  29.3   0.2   0.2  70.4   0.0    7  39703   6840    3    3    3 148.15 
16:45:09  29.3   0.1   0.2  70.4   0.0    7  39844   6811    3    3    3 147.66 
16:45:10  29.3   0.1   0.2  70.5   0.0    7  39734   6830    3    3    3 147.98 
16:45:11  29.1   0.1   0.2  70.6   0.0    7  40042   6957    3    3    3 147.33 
16:45:12  29.2   0.2   0.2  70.5   0.0    7  39774   6988    3    3    3 148.08 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:45:13  29.1   0.1   0.3  70.3   0.3    7  40487   7057    3    3    3 147.42 
16:45:14  29.2   0.2   0.2  70.5   0.0    7  39590   6862    3    3    3 147.62 
16:45:15  29.1   0.2   0.2  70.5   0.0    7  40061   6967    3    3    3 147.93 
16:45:16  29.1   0.2   0.2  69.7   0.8    7  39885   7096    3    3    3 147.60 
16:45:17  29.3   0.1   0.2  70.5   0.0    7  39937   6837    3    3    3 148.37 
16:45:18  29.2   0.1   0.2  70.5   0.1    7  39642   6818    3    3    3 148.32 
16:45:19  29.2   0.2   0.2  70.4   0.0    7  40087   6994    3    3    3 148.04 
16:45:20  29.1   0.1   0.2  70.6   0.0    7  39681   6993    3    3    3 148.29 
16:45:21  29.2   0.1   0.2  70.1   0.4    7  39570   6787    3    3    3 148.52 
16:45:22  29.2   0.2   0.2  68.3   2.2    7  39780   6979    3    3    4 147.81 
16:45:23  29.2   0.3   0.2  70.4   0.0    7  39927   7037    3    3    3 147.75 
16:45:24  29.2   0.2   0.2  70.5   0.0    3  39772   7036    3    3    3 148.12 
16:45:25  29.2   0.2   0.2  70.5   0.0    7  40013   6900    3    3    3 147.50 
16:45:26  29.1   0.1   0.2  70.6   0.0    7  39974   7027    3    3    3 147.10 
16:45:27  29.2   0.2   0.2  68.0   2.3    7  40349   7022    3    3    3 148.09 
16:45:28  29.4   0.1   0.2  70.3   0.0    7  39808   6940    3    3    3 148.38 
16:45:29  29.3   0.1   0.2  70.4   0.0    7  39375   6875    3    3    3 148.41 
16:45:30  29.0   0.1   0.2  70.7   0.0    7  39804   6818    3    3    3 147.57 
16:45:31  29.2   0.2   0.2  70.4   0.0    7  39791   6902    3    3    3 148.45 
16:45:32  29.0   0.2   0.3  69.9   0.6    7  40036   7056    3    3    3 146.88 
16:45:33  29.1   0.2   0.3  70.5   0.0    7  40159   6881    3    3    3 146.99 
16:45:34  29.1   0.2   0.2  70.5   0.0    7  40098   7035    7    6    7 148.23 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:45:35  29.3   0.2   0.1  70.5   0.0    7  39965   7015    3    3    3 147.86 
16:45:36  29.2   0.2   0.2  70.4   0.1    7  40061   6948    3    3    3 147.47 
16:45:37  29.2   0.1   0.2  67.5   3.0    2  40166   6974    4    3    4 148.53 
16:45:38  29.0   0.1   0.2  70.6   0.1    7  39729   6860    3    3    3 147.93 
16:45:39  29.1   0.2   0.2  70.5   0.0    2  39464   6810    3    3    3 148.25 
16:45:40  29.1   0.2   0.2  70.6   0.0    7  40026   6903    3    3    3 147.32 
16:45:41  29.1   0.2   0.2  70.6   0.0    7  40046   7120    3    3    3 147.24 
16:45:42  29.3   0.1   0.2  70.3   0.2    7  39712   6914    3    3    3 147.82 
16:45:43  29.1   0.1   0.3  70.6   0.0    7  39916   6939    3    3    3 147.16 
16:45:44  29.2   0.2   0.2  70.5   0.0    7  40089   6866    3    3    3 148.16 
16:45:45  29.4   0.1   0.1  70.3   0.0    7  39732   6852    3    3    3 146.85 
16:45:46  29.1   0.1   0.2  70.5   0.0    8  39699   6874    3    3    3 147.21 
16:45:47  29.3   0.1   0.1  70.5   0.0    7  39748   6885    3    3    3 148.38 
16:45:48  29.0   0.2   0.2  70.6   0.1    7  39874   7062    3    3    3 147.00 
16:45:49  29.1   0.2   0.3  70.5   0.0    7  40210   7012    3    3    3 147.30 
16:45:50  28.9   0.2   0.2  70.7   0.0    3  39561   6955    3    3    3 147.58 
16:45:51  29.5   0.1   0.0  70.3   0.0    3  40196   7165    3    3    3 147.88 
16:45:52  29.4   0.1   0.1  70.4   0.0    3  39332   6811    3    3    3 147.94 
16:45:53  29.0   0.1   0.2  70.6   0.2    7  39802   6834    3    3    3 148.15 
16:45:54  29.2   0.2   0.3  70.4   0.0    7  39687   6867    3    3    3 148.12 
16:45:55  29.2   0.1   0.2  70.6   0.0    7  39596   6952    3    3    3 148.26 
16:45:56  29.0   0.2   0.2  70.6   0.0    7  39365   6906    3    3    3 148.33 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:45:57  28.9   0.1   0.3  70.8   0.0    7  39708   6935    3    3    3 147.76 
16:45:58  29.0   0.2   0.2  70.5   0.2    7  39682   7003    3    3    3 147.88 
16:45:59  29.3   0.2   0.2  70.4   0.0    7  40296   6930    3    3    3 147.79 
16:46:00  29.1   0.2   0.3  70.5   0.0    7  39420   7061    3    3    3 147.47 
16:46:01  29.1   0.2   0.2  70.6   0.0    7  39713   6829    3    3    3 147.52 
16:46:02  28.9   0.2   0.3  70.6   0.0    8  39550   6951    3    3    3 148.30 
16:46:03  29.2   0.2   0.2  69.6   0.8    7  39217   6976    3    3    3 148.48 
16:46:04  29.1   0.2   0.2  69.6   1.0    7  39458   7058    3    3    3 148.64 
16:46:05  29.2   0.2   0.2  70.4   0.0    7  39708   6863    3    3    3 148.11 
16:46:06  29.1   0.2   0.2  70.6   0.0    7  39679   6926    3    3    3 148.29 
16:46:07  29.2   0.2   0.2  70.4   0.1    7  39651   7045    4    3    4 148.30 
16:46:08  29.2   0.1   0.3  70.5   0.0    7  39134   6985    3    3    3 147.55 
16:46:09  29.2   0.2   0.2  70.3   0.2    7  39456   6830    3    3    3 148.53 
16:46:10  29.2   0.2   0.3  70.4   0.0    7  39638   6771    3    3    3 148.61 
16:46:11  29.1   0.2   0.2  70.6   0.0    7  39418   6942    3    3    3 147.26 
16:46:12  29.2   0.2   0.2  70.4   0.0    7  39723   6927    3    3    3 148.44 
16:46:13  29.2   0.2   0.2  70.4   0.0    7  39979   6957    3    3    3 148.06 
16:46:14  29.0   0.2   0.3  68.6   2.0    3  39936   6906    3    3    3 148.46 
16:46:15  29.3   0.1   0.2  70.5   0.0    7  39854   7032    3    3    3 148.47 
16:46:16  29.3   0.1   0.2  69.9   0.5    7  39278   6922    3    3    3 149.04 
16:46:17  29.1   0.2   0.3  70.5   0.0    7  39726   6896    3    3    3 148.41 
16:46:18  29.1   0.2   0.2  70.5   0.0    7  39739   6857    3    3    3 146.99 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:46:19  29.1   0.2   0.2  70.6   0.0    7  39860   6877    3    3    3 147.32 
16:46:20  29.2   0.2   0.2  70.5   0.0    7  39462   6800    3    3    3 148.53 
16:46:21  29.2   0.2   0.2  70.2   0.3    7  39586   6917    3    3    3 147.74 
16:46:22  29.2   0.2   0.2  70.5   0.0    7  39631   6990    3    3    3 148.70 
16:46:23  29.2   0.2   0.2  70.5   0.0    7  39594   6961    3    3    3 147.95 
16:46:24  29.2   0.2   0.2  70.4   0.0    7  39553   6936    3    3    3 147.69 
16:46:25  29.3   0.2   0.2  70.4   0.0    7  39621   6946    3    3    3 147.70 
16:46:26  29.1   0.2   0.2  70.5   0.0    7  39694   6886    3    3    3 148.27 
16:46:27  29.2   0.2   0.2  66.2   4.3    7  40178   6951    3    3    3 148.07 
16:46:28  29.2   0.2   0.2  70.4   0.0    7  39501   6946    3    3    3 148.39 
16:46:29  29.2   0.2   0.2  70.4   0.0    7  39746   6830    3    3    3 148.22 
16:46:30  29.1   0.2   0.2  70.5   0.1    7  39289   6966    3    3    3 147.94 
16:46:31  29.0   0.2   0.3  70.6   0.0    8  39415   6863    3    3    3 147.71 
16:46:32  29.2   0.2   0.2  70.1   0.4    8  39588   7025    0    0    1 147.35 
16:46:33  29.2   0.1   0.2  70.5   0.0    2  39828   7195    3    3    2 148.08 
16:46:34  29.1   0.3   0.3  70.4   0.0    8  39711   7107    6    4    4 148.72 
16:46:35  29.0   0.2   0.2  70.6   0.0    7  39715   7077    4    5    6 147.67 
16:46:36  29.2   0.1   0.2  70.6   0.0    5  39100   6930    3    3    3 148.41 
16:46:37  29.2   0.1   0.2  68.2   2.4    7  39986   7020    4    3    4 148.13 
16:46:38   8.3   0.4   3.2  87.6   0.6    7  16375   4768   37   14   30  82.21 
16:46:39  28.9   0.2   0.2  70.8   0.0    7  24878   6673    3    3    3 180.71 
16:46:40  29.2   0.1   0.3  70.5   0.0    7  40278   6924    3    3    3 147.65 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:46:41  29.1   0.1   0.2  70.6   0.0    7  40295   6953    3    3    3 147.57 
16:46:42  29.1   0.1   0.3  70.6   0.0    7  39898   6811    3    3    3 147.26 
16:46:43  29.1   0.2   0.2  69.7   0.9    7  40318   7027    3    3    3 146.35 
16:46:44  29.3   0.1   0.2  70.5   0.1    8  40255   6891    4    3    3 147.18 
16:46:45  29.8   0.2   0.2  69.7   0.3    7  40851   7068    3    3    3 148.39 
16:46:46  29.2   0.1   0.2  70.5   0.0    7  40168   6862    3    3    3 146.78 
16:46:47  29.3   0.2   0.2  70.4   0.0    7  39905   6905    3    3    3 147.96 
16:46:48  29.1   0.1   0.3  69.3   1.3    8  40159   6948    3    3    9 147.84 
16:46:49  29.2   0.1   0.2  68.9   1.6    7  40510   6980    3    3    3 147.15 
16:46:50  29.2   0.2   0.2  70.5   0.0    7  40269   6920    3    3    3 147.30 
16:46:51  29.3   0.2   0.2  70.4   0.0    7  40823   7262    3    3    3 147.88 
16:46:52  29.2   0.2   0.2  70.5   0.0    7  40330   6978    3    3    3 146.15 
16:46:53  29.3   0.2   0.2  70.2   0.0    7  40521   6963    3    3    4 146.12 
16:46:54  29.1   0.1   0.3  69.9   0.7    7  40580   6990    3    3    3 146.06 
16:46:55  29.3   0.2   0.2  70.4   0.0    7  40400   7045    3    3    3 146.30 
16:46:56  29.0   0.2   0.2  70.6   0.0    7  40467   7072    3    3    3 147.00 
16:46:57  29.2   0.2   0.1  70.6   0.0    7  40946   7004    3    3    3 146.62 
16:46:58  29.1   0.2   0.2  70.6   0.0    7  40742   6937    3    3    3 146.18 
16:46:59  29.2   0.3   0.2  68.8   1.6    7  40877   7018    3    3    3 145.91 
16:47:00  29.2   0.2   0.2  70.4   0.0    7  40550   7175    3    3    4 147.07 
16:47:01  29.1   0.2   0.3  70.5   0.0    7  40637   6904    3    3    3 146.43 
16:47:02  29.1   0.2   0.2  70.6   0.0    7  40188   7030    3    3    3 147.40 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:47:03  29.2   0.2   0.2  70.4   0.0    8  39913   6908    3    3    3 147.53 
16:47:04  29.3   0.1   0.1  67.7   2.9    7  40504   6985    3    3    3 146.79 
16:47:05  29.2   0.2   0.2  70.2   0.3    2  40729   7191    3    3    3 146.77 
16:47:06  29.2   0.1   0.2  70.5   0.0    7  40216   6928    3    3    3 147.75 
16:47:07  29.2   0.2   0.2  70.4   0.0    7  40402   6997    4    3    4 147.69 
16:47:08  29.1   0.2   0.2  70.5   0.0    7  40121   6923    3    3    3 147.15 
16:47:09  29.3   0.2   0.2  70.2   0.2    8  40312   6881    3    3    3 147.74 
16:47:10  29.3   0.2   0.2  70.3   0.0    7  40382   6873    3    3    3 147.55 
16:47:11  29.1   0.1   0.2  70.6   0.0    7  40194   6992    3    3    3 147.76 
16:47:12  29.1   0.1   0.2  70.6   0.0    7  40132   6945    3    3    3 148.15 
16:47:13  29.1   0.1   0.2  70.5   0.0    7  40595   6907    3    3    3 146.99 
16:47:14  29.3   0.2   0.2  70.3   0.1    7  40268   6793    3    3    3 148.04 
16:47:15  29.1   0.1   0.3  70.5   0.0    4  40299   6857    3    3    3 147.62 
16:47:16  29.2   0.1   0.2  70.1   0.5    7  40449   7150    3    3    3 148.05 
16:47:17  29.2   0.2   0.2  70.1   0.4    2  40546   6898    3    3    3 147.30 
16:47:18  29.2   0.1   0.2  70.5   0.0    7  40117   6884    3    3    3 146.83 
16:47:19  29.2   0.2   0.2  70.5   0.0    7  40462   6922    3    3    3 146.71 
16:47:20  29.1   0.2   0.3  70.4   0.0    7  40325   7007    3    3    3 147.77 
16:47:21  29.3   0.2   0.1  70.4   0.0    3  40068   6831    3    3    3 147.98 
16:47:22  29.2   0.2   0.1  69.3   1.3    7  40549   6936    3    3    3 147.10 
16:47:23  29.1   0.1   0.2  70.6   0.0    7  40203   6887    3    3    3 146.09 
16:47:24  29.4   0.1   0.2  70.3   0.0    7  40063   6925    3    3    3 147.74 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:47:25  29.3   0.1   0.2  70.4   0.0    7  40281   6831    3    3    3 147.93 
16:47:26  29.2   0.2   0.2  70.5   0.0    7  39736   6840    3    3    3 148.12 
16:47:27  29.3   0.1   0.2  68.4   2.1    7  40475   6962    3    3    3 147.70 
16:47:28  29.2   0.2   0.2  70.4   0.0    7  39860   7078    3    3    3 148.35 
16:47:29  29.3   0.1   0.2  70.4   0.0    7  40445   6842    3    3    3 147.13 
16:47:30  29.0   0.1   0.3  70.6   0.0    7  40275   6902    3    3    3 147.88 
16:47:31  29.3   0.1   0.2  70.5   0.0    7  40121   6852    3    3    3 147.65 
16:47:32  29.3   0.1   0.3  67.5   2.9    8  40248   6857    3    3    3 148.10 
16:47:33  29.2   0.2   0.2  70.5   0.0    7  40195   6733    3    3    3 148.11 
16:47:34  29.2   0.1   0.2  70.6   0.0    7  40054   6863    3    3    3 147.73 
16:47:35  29.3   0.2   0.3  70.3   0.0    7  40531   7254    7    6    7 148.09 
16:47:36  29.2   0.1   0.3  70.5   0.0    3  40388   7057    3    3    3 146.68 
16:47:37  29.2   0.2   0.2  70.2   0.1    7  40351   6971    4    3    4 147.70 
16:47:38  29.1   0.2   0.2  70.5   0.0    7  40428   6868    3    3    3 146.85 
16:47:39  29.1   0.1   0.3  70.5   0.0    7  40523   7033    3    3    3 145.60 
16:47:40  29.1   0.2   0.3  70.5   0.0    7  40201   6935    3    3    3 146.56 
16:47:41  29.2   0.3   0.2  70.4   0.0    7  40347   7005    3    3    3 147.31 
16:47:42  29.2   0.2   0.2  70.1   0.3    7  40084   6871    3    3    3 147.04 
16:47:43  29.3   0.2   0.2  67.6   2.8    7  40318   6898    3    3    3 147.50 
16:47:44  29.2   0.2   0.2  70.5   0.0    7  39925   6796    3    3    3 147.51 
16:47:45  29.2   0.3   0.2  70.3   0.0    7  40610   6904    3    3    3 146.57 
16:47:46  29.2   0.2   0.2  70.5   0.0    7  40217   6975    3    3    3 146.93 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:47:47  29.1   0.2   0.2  70.5   0.0    7  40187   6889    3    3    3 147.25 
16:47:48  29.2   0.2   0.2  68.4   2.1    7  40295   6879    3    3    3 147.14 
16:47:49  29.4   0.2   0.1  70.2   0.0    8  40263   6858    3    3    3 148.12 
16:47:50  29.2   0.2   0.2  70.5   0.0    2  40097   6894    3    3    3 147.47 
16:47:51  29.2   0.2   0.2  70.5   0.0    7  41169   7179    3    3    3 147.55 
16:47:52  29.0   0.2   0.3  70.5   0.0    7  40480   6963    3    3    3 147.57 
16:47:53  29.1   0.2   0.2  68.3   2.2    7  40807   6995    3    3    3 147.16 
16:47:54  29.1   0.2   0.3  70.5   0.0    7  40235   6906    3    3    3 147.42 
16:47:55  29.2   0.2   0.3  70.3   0.0    7  40313   7057    3    3    3 146.11 
16:47:56  29.2   0.2   0.2  70.5   0.0    7  40226   6922    3    3    3 147.02 
16:47:57  29.2   0.2   0.2  70.5   0.0    7  40402   7017    3    3    3 146.94 
16:47:58  29.3   0.2   0.1  70.2   0.3    7  40172   6985    3    3    3 147.33 
16:47:59  29.1   0.1   0.2  70.6   0.0    7  40391   6991    3    3    3 146.91 
16:48:00  29.3   0.1   0.2  70.4   0.0    7  40039   6985    3    3    3 147.68 
16:48:01  29.2   0.2   0.2  70.5   0.0    7  40232   6941    3    3    3 148.14 
16:48:02  29.2   0.2   0.3  70.4   0.0    7  39897   6977    3    3    3 146.77 
16:48:03  29.2   0.2   0.2  69.9   0.6    7  40112   6963    3    3    3 147.27 
16:48:04  29.2   0.2   0.2  69.3   1.2    7  40133   7012    3    3    3 147.16 
16:48:05  29.2   0.2   0.2  70.4   0.1    7  40465   6920    3    3    3 146.83 
16:48:06  29.2   0.2   0.2  70.5   0.0    7  39866   6912    3    3    3 146.95 
16:48:07  29.3   0.1   0.2  70.5   0.0    2  40058   7026    4    3    4 147.82 
16:48:08  29.2   0.1   0.2  70.5   0.0    7  40111   6862    3    3    3 148.13 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:48:09   8.2   0.5   3.1  84.3   3.9    7  14056   4385   37   14   28  83.42 
16:48:10  29.0   0.2   0.2  70.7   0.0    7  24534   6865    3    3    5 182.37 
16:48:11  29.3   0.1   0.2  70.4   0.0    7  40601   6974    3    3    3 147.04 
16:48:12  29.2   0.1   0.2  70.6   0.0    7  40337   6996    3    3    3 147.40 
16:48:13  29.0   0.2   0.3  70.6   0.0    7  40406   7059    3    3    3 146.90 
16:48:14  29.3   0.1   0.2  68.9   1.6    7  40136   6955    3    3    3 147.11 
16:48:15  29.2   0.2   0.3  70.2   0.2    7  39969   6874    3    3    3 147.32 
16:48:16  29.3   0.1   0.2  70.5   0.0    7  39844   6824    3    3    3 147.49 
16:48:17  29.2   0.1   0.3  69.9   0.6    2  39825   6749    3    3    3 147.08 
16:48:18  29.2   0.2   0.3  70.4   0.0    7  40623   7211    3    3    3 146.53 
16:48:19  29.1   0.3   0.2  70.4   0.0    7  40914   7215    3    3    9 145.75 
16:48:20  29.0   0.2   0.2  70.7   0.0    7  40331   7007    3    3    3 146.86 
16:48:21  29.3   0.1   0.2  70.5   0.0    7  40270   6810    3    3    3 147.14 
16:48:22  29.2   0.2   0.2  65.1   5.5    7  40443   6980    3    3    3 147.60 
16:48:23  29.4   0.2   0.1  69.9   0.4    7  40074   6967    3    3    3 148.02 
16:48:24  29.4   0.1   0.1  70.5   0.0    7  40258   6919    3    3    3 146.94 
16:48:25  29.1   0.2   0.2  70.5   0.0    7  40111   6914    3    3    4 146.15 
16:48:26  29.2   0.2   0.2  70.5   0.0    7  40105   6909    3    3    3 147.23 
16:48:27  29.2   0.3   0.2  67.7   2.8    7  40370   7006    3    3    3 147.12 
16:48:28  29.4   0.1   0.2  69.4   1.0    7  40286   6949    3    3    3 147.48 
16:48:29  29.2   0.1   0.3  70.5   0.0    7  39895   6805    3    3    3 147.26 
16:48:30  29.2   0.2   0.2  70.5   0.0    7  40186   6989    3    3    3 147.12 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:48:31  29.2   0.3   0.2  70.3   0.0    7  40355   7034    3    3    3 147.52 
16:48:32  29.2   0.1   0.2  70.0   0.6    7  39789   6982    3    3    3 147.56 
16:48:33  29.1   0.1   0.1  70.7   0.0    7  40532   6848    3    3    3 147.12 
16:48:34  29.2   0.1   0.3  70.5   0.0    7  40034   6850    3    3    3 147.87 
16:48:35  29.3   0.2   0.3  70.2   0.0    7  40103   7053    7    6    7 147.92 
16:48:36  29.3   0.1   0.1  70.5   0.0    7  40236   6905    3    3    3 147.61 
16:48:37  29.2   0.2   0.3  70.3   0.1    7  40145   6983    4    3    4 147.55 
16:48:38  29.4   0.1   0.1  70.1   0.3    7  40756   6955    3    3    3 146.52 
16:48:39  29.2   0.3   0.2  70.3   0.0    8  40141   6960    3    3    3 146.89 
16:48:40  29.2   0.1   0.3  70.4   0.1    8  40362   7082    3    3    3 147.07 
16:48:41  29.1   0.2   0.2  70.5   0.0    7  40488   6961    3    3    3 146.60 
16:48:42  29.2   0.2   0.2  70.5   0.0    7  40790   6978    3    3    3 146.54 
16:48:43  29.1   0.2   0.2  69.4   1.1    7  40704   6987    3    3    3 147.11 
16:48:44  29.3   0.2   0.2  70.3   0.0    7  40173   6816    3    3    3 147.44 
16:48:45  29.1   0.2   0.3  70.5   0.0    7  40730   6984    3    3    3 146.25 
16:48:46  29.2   0.2   0.2  70.5   0.0    8  40707   7030    3    3    4 146.16 
16:48:47  29.2   0.2   0.2  70.4   0.0    7  40375   6891    3    3    3 146.44 
16:48:48  29.2   0.2   0.2  68.2   2.2    7  40392   6963    3    3    3 146.56 
16:48:49  29.2   0.2   0.2  70.4   0.0    7  40529   6850    3    3    3 147.66 
