Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
22:18:18  58.6   0.0   0.5  40.9   0.0   12  49900  15863    3    3    3 188.91 
22:18:19  58.3   0.0   0.6  41.2   0.0   13  50617  16387    3    3    3 188.81 
22:18:20  58.5   0.0   0.5  41.0   0.0   13  51345  19368    3    3    3 191.30 
22:18:21  58.8   0.0   0.4  40.8   0.0   13  50092  23674    3    3    3 192.94 
22:18:22  58.7   0.1   0.4  37.8   3.1   14  51069  21899    3    3    4 193.28 
22:18:23  58.7   0.0   0.4  40.9   0.0   13  50573  18743    3    3    3 191.29 
22:18:24  58.4   0.0   0.6  41.1   0.0   13  49637  18576    3    3    3 189.28 
22:18:25  58.5   0.0   0.5  41.0   0.0   13  50548  18971    3    3    3 187.94 
22:18:26  58.4   0.0   0.5  41.1   0.0   14  51231  19034    8    6    8 187.67 
22:18:27  58.4   0.1   0.5  40.4   0.7   13  50532  18687    3    3    3 186.54 
22:18:28  58.4   0.0   0.5  41.2   0.0   14  50223  19726    3    3    3 186.63 
22:18:29  58.5   0.0   0.5  41.1   0.0   13  51153  18678    3    3    3 179.06 
22:18:30  58.4   0.0   0.5  41.1   0.0   14  50323  15492    3    3    3 160.35 
