Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:18:38  29.4   0.2   0.2  69.2   1.0    7  43097   8166    4    3    4 150.49 
16:18:39  29.2   0.1   0.3  70.4   0.0    7  43142   7963    3    3    3 149.74 
16:18:40  29.4   0.1   0.3  70.2   0.0    7  43361   7896    3    3    3 149.94 
16:18:41  29.4   0.2   0.3  70.1   0.0    7  43013   7977    3    3    3 150.01 
16:18:42  29.2   0.2   0.4  70.2   0.0    7  43701   7949    3    3    3 148.62 
16:18:43  29.2   0.1   0.5  68.3   1.9    7  43731   8196    3    3    9 149.67 
16:18:44  29.3   0.1   0.3  70.3   0.0    7  43380   7731    3    3    3 149.05 
16:18:45  29.4   0.2   0.2  70.2   0.0    7  43590   7984    3    3    3 150.18 
16:18:46  29.3   0.2   0.3  70.2   0.0    7  43291   7805    3    3    3 147.63 
16:18:47  29.4   0.2   0.3  70.2   0.0    7  43668   8015    3    3    3 148.87 
16:18:48  29.5   0.2   0.3  67.0   3.1    7  43423   7982    4    3    5 150.96 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:18:49  29.3   0.2   0.4  69.8   0.4    7  43446   7856    3    3    3 148.12 
16:18:50  29.3   0.2   0.3  70.2   0.0    7  44553   8194    3    3    3 148.79 
16:18:51  29.2   0.1   0.4  70.3   0.0    7  43103   7940    3    3    3 149.78 
16:18:52  29.5   0.2   0.3  70.1   0.0    7  43643   7816    3    3    3 148.66 
16:18:53  29.6   0.2   0.2  66.9   3.1    7  43657   7951    3    3    3 148.16 
16:18:54  29.3   0.2   0.4  69.7   0.4    7  43659   7929    3    3    3 147.98 
16:18:55  29.5   0.1   0.3  70.1   0.0    7  43078   8179    3    3    3 150.19 
16:18:56  29.3   0.1   0.4  70.3   0.0    7  43817   7803    3    3    3 149.83 
16:18:57  29.3   0.2   0.4  70.1   0.0    8  43040   7762    3    3    3 149.19 
16:18:58  29.4   0.2   0.4  69.0   1.1    7  43842   7855    4    3    4 149.46 
16:18:59  29.2   0.1   0.3  70.4   0.0    8  42768   7853    3    3    3 148.99 
16:19:00  27.7   0.1   0.6  71.6   0.0    4  40660   7768    3    3    3 145.03 
16:19:01   6.9   0.4   3.4  86.6   2.7    7  16635   4892   38   14   28  74.13 
16:19:02  29.0   0.2   0.4  70.4   0.0    8  14649   8108    7    6   10 197.16 
16:19:03  29.4   0.1   0.3  70.2   0.1    7  24302   8249    3    3    3 184.21 
16:19:04  29.3   0.1   0.3  70.3   0.0    8  42945   7982    2    2    2 150.32 
16:19:05  29.4   0.2   0.3  70.2   0.0    7  43077   7923    2    1    2 150.78 
16:19:06  29.1   0.2   0.5  70.1   0.2    7  43040   8079    3    3    3 148.90 
16:19:07  29.5   0.2   0.3  69.5   0.6    7  43235   7964    3    3    3 150.42 
16:19:08  29.5   0.1   0.3  70.2   0.0    7  42896   7987    4    3    4 150.74 
16:19:09  29.3   0.1   0.3  70.3   0.0    8  42495   7851    3    3    3 149.09 
16:19:10  29.5   0.3   0.3  70.0   0.0    7  43121   7892    3    3    3 148.55 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:19:11  29.4   0.1   0.3  70.2   0.0    7  43223   7883    3    3    3 149.70 
16:19:12  29.2   0.2   0.4  70.1   0.2    7  43063   7913    3    3    9 148.66 
16:19:13  29.4   0.2   0.3  70.2   0.0    8  42799   7931    3    3    3 150.23 
16:19:14  29.3   0.3   0.4  70.1   0.0    7  43190   8024    3    3    3 147.83 
16:19:15  29.4   0.2   0.3  70.2   0.0    7  43025   7876    3    3    3 149.14 
16:19:16  29.4   0.2   0.3  70.1   0.0    7  43470   7930    3    3    3 148.98 
16:19:17  29.4   0.1   0.3  68.3   1.9    2  42872   7729    3    3    4 149.65 
16:19:18  29.3   0.2   0.4  68.5   1.7    7  43302   7930    4    3    4 149.44 
16:19:19  29.3   0.2   0.4  70.2   0.0    7  43390   7859    3    3    3 149.27 
16:19:20  29.4   0.2   0.3  70.2   0.0    7  42847   7960    3    3    3 149.99 
16:19:21  29.3   0.1   0.3  70.3   0.0    7  42743   8042    3    3    3 149.16 
16:19:22  29.3   0.1   0.3  69.0   1.4    7  42731   7910    3    3    3 149.19 
16:19:23  29.0   0.2   0.4  70.5   0.0    7  43214   7943    3    3    3 148.21 
16:19:24  29.5   0.1   0.3  70.2   0.0    7  42894   7825    3    3    3 150.74 
16:19:25  24.3   0.1   1.2  74.5   0.0    2  35579   7270    3    3    3 133.17 
16:19:26  11.0   0.2   2.7  83.1   3.2    7  19443   4693   28   13   28  90.01 
16:19:27  29.6   0.4   0.3  68.6   1.0    8  20441   8231   12    4    5 197.68 
16:19:28  29.3   0.1   0.3  70.3   0.0    7  43343   7991    4    3    4 150.58 
16:19:29  29.4   0.1   0.3  70.3   0.0    7  42869   7920    3    3    3 149.55 
16:19:30  29.3   0.2   0.4  70.1   0.0    7  43560   8023    3    3    3 147.91 
16:19:31  29.4   0.2   0.4  70.1   0.0    7  42934   8107    3    3    3 150.02 
16:19:32  29.4   0.2   0.4  66.4   3.7    7  43111   7675    3    3    3 148.48 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:19:33  29.2   0.2   0.4  70.2   0.1    7  42911   7777    3    3    3 148.75 
16:19:34  29.4   0.3   0.4  70.0   0.0    7  43204   7891    3    3    3 148.59 
16:19:35  29.4   0.2   0.3  70.2   0.0    7  43392   8020    4    3    4 148.76 
16:19:36  29.5   0.2   0.3  70.1   0.0    7  43720   7935    3    3    3 147.77 
16:19:37  29.3   0.1   0.3  66.9   3.4    7  43923   8094    3    3    3 148.31 
16:19:38  29.3   0.2   0.3  70.2   0.0    7  43778   8159    4    3   10 148.68 
16:19:39  29.3   0.2   0.3  70.2   0.0    7  43162   7998    3    3    3 149.59 
16:19:40  29.5   0.2   0.2  70.1   0.0    7  43207   8029    3    3    3 149.92 
16:19:41  29.3   0.2   0.3  70.2   0.0    7  42845   7931    3    3    3 148.40 
16:19:42  29.4   0.2   0.3  68.5   1.7    7  43134   7933    3    3    4 148.67 
16:19:43  29.3   0.2   0.4  70.1   0.0    7  42945   8014    3    3    3 149.99 
16:19:44  29.4   0.2   0.3  70.1   0.0    7  43099   7888    3    3    3 149.37 
16:19:45  29.5   0.2   0.3  70.1   0.0    8  42754   7783    3    3    3 149.86 
16:19:46  29.3   0.2   0.3  70.2   0.0    7  43200   8142    3    3    3 150.29 
16:19:47  29.4   0.2   0.3  68.4   1.8    8  43129   8041    3    3    3 150.64 
16:19:48  29.4   0.2   0.3  70.2   0.0    7  42820   7776    4    3    4 149.31 
16:19:49   6.4   0.4   3.5  88.5   1.3    7  14004   4853   38   14   28  77.58 
16:19:50  29.1   0.2   0.3  70.5   0.0    7  35286   8038    3    3    6 172.55 
16:19:51  29.5   0.1   0.3  70.1   0.0    8  43257   7793    3    3    3 148.42 
16:19:52  29.3   0.1   0.3  70.3   0.0    7  43412   7835    3    3    3 148.06 
16:19:53  29.4   0.1   0.4  70.2   0.0    7  42816   7894    3    3    3 150.54 
16:19:54  29.3   0.2   0.4  69.4   0.8    7  42736   8054    3    3    3 151.22 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:19:55  29.5   0.2   0.3  70.1   0.0    6  42966   8148    3    3    3 150.38 
16:19:56  29.3   0.1   0.3  70.3   0.0    7  43185   7975    3    3    3 148.99 
16:19:57  29.3   0.2   0.4  70.2   0.0    7  43121   7992    3    3    3 150.02 
16:19:58  29.3   0.2   0.4  70.2   0.0    8  42799   8066    4    3    4 149.88 
16:19:59  29.4   0.2   0.3  69.4   0.9    4  43211   8211    3    3    3 149.72 
16:20:00  29.3   0.2   0.3  70.1   0.1    7  43528   8148    3    3    9 150.79 
16:20:01  29.4   0.2   0.3  70.1   0.0    7  43022   7886    3    3    3 149.24 
16:20:02  29.4   0.2   0.4  70.0   0.0    7  43066   8162   11    9    9 149.84 
16:20:03  29.5   0.2   0.3  70.0   0.0    7  42960   8096    3    3    3 149.75 
16:20:04  29.4   0.2   0.3  67.8   2.4    7  43139   8167    3    3    3 150.27 
16:20:05  29.4   0.2   0.3  68.4   1.8    7  43284   8182    4    3    5 149.50 
16:20:06  29.4   0.2   0.3  70.2   0.0    7  43162   7933    3    3    3 149.55 
16:20:07  29.4   0.2   0.4  69.5   0.6    7  42739   8066    3    3    3 149.72 
16:20:08  29.2   0.2   0.4  70.3   0.0    7  43543   8065    4    3    4 148.77 
16:20:09  29.6   0.2   0.2  70.1   0.0    5  43236   8060    3    3    3 149.89 
16:20:10  25.8   0.2   0.9  73.2   0.0    2  37908   7381    3    3    3 139.17 
16:20:11   9.1   0.6   3.2  83.4   3.8    7  19796   5143   38   14   28  83.90 
16:20:12  29.4   0.1   0.3  70.2   0.0    3  30833   8113    3    3    6 180.32 
16:20:13  29.2   0.2   0.4  70.3   0.0    7  43153   7866    3    3    3 149.11 
16:20:14  29.3   0.1   0.3  70.3   0.0    7  43157   7943    3    3    3 148.46 
16:20:15  29.5   0.2   0.2  70.1   0.0    7  43134   7974    3    3    3 150.55 
16:20:16  29.4   0.2   0.4  69.5   0.6    7  43473   7903    3    3    3 149.10 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:20:17  29.5   0.1   0.3  67.7   2.4    7  43045   7852    3    3    3 149.00 
16:20:18  29.4   0.2   0.4  70.1   0.0    7  42991   8097    4    3    4 149.18 
16:20:19  29.3   0.2   0.3  70.2   0.0    7  42917   8040    3    3    3 149.61 
16:20:20  29.4   0.1   0.3  70.3   0.0    7  43096   7959    3    3    3 149.48 
16:20:21  29.3   0.2   0.4  69.6   0.6    7  43185   7774    3    3    3 149.56 
16:20:22  29.5   0.2   0.3  68.1   1.9    3  42710   7744    3    3    9 149.20 
16:20:23  29.4   0.2   0.3  70.1   0.0    7  43132   7882    3    3    3 149.37 
16:20:24  29.3   0.3   0.3  70.1   0.0    7  43309   7735    3    3    3 148.91 
16:20:25  29.4   0.2   0.3  70.1   0.0    7  43348   7814    3    3    3 148.66 
16:20:26  29.3   0.1   0.3  69.8   0.5    7  43015   7819    3    3    3 148.73 
16:20:27  29.5   0.1   0.3  66.8   3.4    7  43363   7959    3    3    4 150.13 
16:20:28  29.3   0.2   0.3  70.2   0.0    7  43017   7932    4    3    4 150.22 
16:20:29  29.4   0.2   0.3  70.2   0.0    7  43299   7974    3    3    3 150.25 
16:20:30  29.4   0.2   0.3  70.2   0.0    7  43101   7911    3    3    3 149.73 
16:20:31  29.5   0.2   0.3  69.6   0.5    7  42767   7903    3    3    3 149.18 
16:20:32  29.4   0.2   0.3  68.8   1.4    7  43178   8005    3    3    3 149.17 
16:20:33  29.5   0.2   0.3  70.1   0.1    7  42821   7929    3    3    3 150.34 
16:20:34  29.3   0.1   0.4  70.2   0.0    7  43033   7985    3    3    3 149.27 
16:20:35  29.4   0.2   0.3  70.2   0.0    8  43181   8050    4    3    4 149.11 
16:20:36  29.3   0.2   0.3  70.1   0.2    7  43526   7945    3    3    3 148.90 
16:20:37  29.2   0.2   0.3  70.2   0.1    7  43543   8165    3    3    3 147.58 
16:20:38  29.3   0.1   0.3  70.3   0.0    7  43449   8052    4    3    4 149.84 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:20:39  29.3   0.2   0.4  70.2   0.0    7  43179   7957    3    3    3 148.79 
16:20:40  29.3   0.2   0.4  70.1   0.0    7  43271   8125    3    3    3 149.04 
16:20:41  29.5   0.2   0.3  69.5   0.5    7  42963   7862    3    3    3 149.27 
16:20:42  29.3   0.1   0.3  65.7   4.7    7  43130   7831    3    3    3 149.75 
16:20:43  29.4   0.1   0.3  70.3   0.0    7  42720   7852    3    3    3 149.26 
16:20:44  29.4   0.2   0.3  70.1   0.0    7  43302   7925    3    3    3 148.86 
16:20:45  29.3   0.2   0.3  70.3   0.0    7  43247   7931    3    3    3 148.90 
16:20:46  29.3   0.1   0.4  69.9   0.4    7  42917   7770    3    3    3 148.51 
16:20:47  29.3   0.1   0.4  70.1   0.2    7  42988   7751    3    3    3 149.07 
16:20:48  29.1   0.2   0.4  70.4   0.0    7  43355   8029    4    3    4 149.04 
16:20:49  29.2   0.1   0.3  70.4   0.0    7  42909   7680    3    3    3 147.93 
16:20:50  29.2   0.1   0.3  70.4   0.0    7  43459   8221    3    3    3 150.00 
16:20:51  29.3   0.2   0.3  69.9   0.3    8  43163   7851    3    3    3 149.31 
16:20:52  29.4   0.1   0.3  65.3   4.9    8  43262   7838    3    3    3 150.10 
16:20:53  29.2   0.2   0.4  70.0   0.3    8  42816   7869    3    3    3 150.15 
16:20:54  29.5   0.1   0.3  70.2   0.0    2  42909   7901    3    3    3 150.53 
16:20:55  29.4   0.1   0.3  70.2   0.0    7  43578   7884    3    3    3 148.89 
16:20:56  29.2   0.2   0.4  70.1   0.2    7  43287   7840    3    3    3 148.70 
16:20:57  29.2   0.2   0.4  70.2   0.0    7  43165   7827    3    3    3 148.55 
16:20:58  29.5   0.1   0.4  70.1   0.0    7  43015   7899    4    3    4 149.64 
16:20:59  29.2   0.1   0.4  70.3   0.0    4  42830   7902    3    3    3 148.53 
16:21:00  29.3   0.1   0.4  70.3   0.0    7  43234   7955    3    3    3 149.92 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:21:01  29.5   0.2   0.3  69.9   0.3    7  43325   7973    3    3    3 148.48 
16:21:02  29.4   0.2   0.3  69.9   0.3    7  43101   8096    7    6    7 150.35 
16:21:03  29.4   0.1   0.4  70.1   0.0    7  42819   7966    3    3    3 150.17 
16:21:04  29.2   0.2   0.4  70.3   0.0    7  43261   7793    3    3    3 150.05 
16:21:05  29.3   0.1   0.3  70.3   0.0    7  42656   7921    4    3    4 149.67 
16:21:06  29.4   0.1   0.4  69.9   0.3    7  43362   8103    3    3    3 151.34 
16:21:07  29.2   0.1   0.3  67.9   2.5    7  43253   8055    3    3    3 149.99 
16:21:08  29.5   0.2   0.3  70.1   0.0    7  43027   8115    4    3    4 149.98 
16:21:09  29.5   0.2   0.3  70.0   0.0    8  42884   8017    3    3    3 149.61 
16:21:10  29.4   0.2   0.3  70.2   0.0    7  43156   8147    3    3    3 150.59 
16:21:11  29.5   0.1   0.3  70.1   0.0    7  42561   7732    3    3    3 150.27 
16:21:12  29.4   0.2   0.3  69.3   0.9    7  43620   7903    3    3    3 148.89 
16:21:13  29.4   0.2   0.3  67.6   2.5    7  42755   7807    3    3    3 150.19 
16:21:14  29.4   0.2   0.4  70.0   0.0    7  42625   7837    3    3    3 149.69 
16:21:15  29.5   0.2   0.3  70.1   0.0    7  43106   7853    3    3    3 149.78 
16:21:16  29.3   0.2   0.4  70.2   0.0    7  42877   7751    3    3    3 150.39 
16:21:17  29.3   0.2   0.4  69.9   0.2    8  43332   7854    3    3    3 148.63 
16:21:18  29.4   0.2   0.3  70.2   0.0    7  43539   7977    4    3    4 149.92 
16:21:19  29.4   0.1   0.4  70.2   0.0    7  42955   7850    3    3    3 149.34 
16:21:20  29.4   0.2   0.3  70.2   0.0    7  43204   7889    3    3    3 149.22 
16:21:21  29.4   0.1   0.2  70.3   0.0    7  42705   8020    3    3    3 149.49 
16:21:22  29.4   0.2   0.3  69.5   0.6    7  42973   7901    3    3    3 148.24 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:21:23  29.3   0.2   0.4  70.2   0.0    7  42759   8038    3    3    3 149.56 
16:21:24  29.3   0.1   0.4  70.2   0.0    7  43098   7837    3    3    3 149.03 
16:21:25  29.4   0.2   0.2  70.2   0.0    7  42735   7815    3    3    3 150.65 
16:21:26  29.3   0.3   0.4  70.1   0.0    7  43038   7891    3    3    3 150.86 
16:21:27  29.5   0.2   0.2  69.4   0.8    7  42727   7853    3    3    3 151.29 
16:21:28  29.2   0.2   0.4  69.4   0.9    7  43062   7901    4    3    4 150.15 
16:21:29  29.3   0.2   0.3  70.2   0.0    7  43025   7949    3    3    3 150.08 
16:21:30  29.3   0.3   0.3  70.1   0.0    7  43426   8027    3    3    3 150.28 
16:21:31  29.4   0.2   0.4  70.1   0.0    8  42986   7899    3    3    3 149.68 
16:21:32  29.4   0.1   0.3  70.1   0.2    7  43329   8021    3    3    3 149.73 
16:21:33  29.2   0.1   0.4  70.3   0.0    4  42974   7899    3    3    3 150.20 
16:21:34  29.2   0.2   0.3  70.4   0.0    7  42967   8015    3    3    3 150.81 
16:21:35  29.4   0.2   0.4  70.1   0.0    8  42714   7821    4    3    4 151.15 
16:21:36  29.5   0.2   0.3  70.1   0.0    7  42974   7928    3    3    3 151.48 
16:21:37  29.3   0.1   0.3  70.2   0.2    7  43496   7985    3    3    3 150.32 
16:21:38  29.5   0.2   0.3  70.1   0.0    7  43025   8088    4    3    4 151.28 
16:21:39  29.4   0.1   0.4  70.1   0.0    8  43212   8160    3    3    3 151.37 
16:21:40  29.4   0.1   0.3  70.3   0.0    7  42903   7798    3    3    3 150.63 
16:21:41  29.2   0.2   0.4  70.3   0.0    7  43009   7864    3    3    3 151.14 
16:21:42  29.5   0.1   0.3  69.5   0.7    6  42783   7869    3    3    3 150.67 
16:21:43  29.4   0.2   0.3  67.0   3.2    7  42674   7946    3    3    3 149.90 
16:21:44  29.1   0.2   0.4  70.4   0.0    7  43564   7798    3    3    3 148.07 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:21:45  29.4   0.1   0.3  70.2   0.0    7  42777   8019    3    3    3 151.57 
16:21:46  29.4   0.1   0.2  70.3   0.0    7  42980   7926    3    3    3 151.13 
16:21:47  29.3   0.2   0.3  69.6   0.6    7  42415   7924    3    3    3 150.57 
16:21:48  29.4   0.1   0.3  69.6   0.6    7  42794   7890    4    3    4 152.07 
16:21:49  29.1   0.1   0.4  70.4   0.0    7  43102   8000    3    3    3 150.52 
16:21:50  29.4   0.1   0.3  70.3   0.0    7  43233   8196    3    3    3 151.99 
16:21:51  29.4   0.2   0.3  70.2   0.0    7  42930   7936    3    3    3 151.26 
16:21:52  29.4   0.1   0.3  69.7   0.6    7  43236   8010    3    3    3 150.69 
16:21:53  29.3   0.1   0.3  66.9   3.4    7  43139   8019    3    3    3 151.02 
16:21:54  29.2   0.1   0.4  70.3   0.0    7  42640   7913    3    3    3 150.89 
16:21:55  29.2   0.2   0.4  70.3   0.0    7  43216   7966    3    3    3 149.55 
16:21:56  29.3   0.1   0.4  70.3   0.0    7  43411   7575    3    3    3 149.80 
16:21:57  29.3   0.1   0.4  69.6   0.6    7  42812   7907    3    3    3 150.55 
16:21:58  29.4   0.1   0.3  66.2   4.1    4  42844   7804    4    3    4 149.58 
16:21:59  29.4   0.2   0.3  70.2   0.0    7  42744   7906    3    3    3 151.16 
16:22:00  29.5   0.2   0.3  70.1   0.0    7  42698   7925    3    3    3 151.33 
16:22:01  29.4   0.1   0.3  70.2   0.0    8  42801   7678    3    3    3 150.46 
16:22:02  29.4   0.2   0.4  69.5   0.6    8  42845   7992    7    6    7 151.74 
16:22:03  29.4   0.2   0.3  69.7   0.4    7  43038   7901    3    3    3 150.04 
16:22:04  29.4   0.2   0.3  70.2   0.0    7  43079   7955    3    3    3 151.88 
16:22:05  29.3   0.2   0.3  70.2   0.0    7  43274   8139    4    3    4 151.08 
16:22:06  29.3   0.2   0.4  70.2   0.0    7  42485   7716    3    3    3 150.90 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:22:07  29.2   0.2   0.4  68.6   1.7    7  42801   7785    3    3    3 150.55 
16:22:08  29.3   0.2   0.3  63.4   6.8    7  43073   7890    4    3    4 150.84 
16:22:09  29.3   0.2   0.4  70.1   0.0    8  42799   7865    3    3    3 149.27 
16:22:10  29.6   0.1   0.2  70.0   0.0    7  43038   8256    3    3    3 150.38 
16:22:11  29.3   0.2   0.4  70.2   0.0    8  43443   8128    3    3    3 150.46 
16:22:12  29.2   0.1   0.3  70.4   0.0    7  42768   7975    3    3    3 152.30 
16:22:13  29.3   0.2   0.3  67.7   2.6    7  42774   7987    3    3    3 150.99 
16:22:14  29.4   0.2   0.3  70.1   0.0    7  43288   8111    3    3    3 151.23 
16:22:15  29.4   0.2   0.2  70.3   0.0    7  42975   8049    3    3    3 150.23 
16:22:16  29.4   0.2   0.3  70.1   0.0    7  43175   8115    3    3    3 150.44 
16:22:17  29.4   0.2   0.2  70.3   0.0    7  42980   7827    3    3    3 151.77 
16:22:18  29.3   0.2   0.3  69.6   0.7    7  42780   7819    4    3    4 151.41 
16:22:19  29.3   0.2   0.4  70.2   0.0    7  42853   7762    3    3    3 149.65 
16:22:20  29.3   0.3   0.3  70.2   0.0    7  43019   7944    3    3    3 151.17 
16:22:21  29.4   0.2   0.3  70.2   0.0    7  42604   7816    3    3    3 149.59 
16:22:22  29.6   0.2   0.3  70.0   0.0    7  42556   7751    3    3    3 150.73 
16:22:23  29.4   0.2   0.3  66.1   4.1    7  42877   7877    3    3    3 151.69 
16:22:24  29.3   0.2   0.3  70.2   0.0    7  42811   7850    3    3    3 151.03 
16:22:25  29.4   0.1   0.3  70.2   0.0    7  42772   7934    3    3    3 150.81 
16:22:26  29.2   0.1   0.4  70.3   0.0    7  43451   7987    3    3    3 150.14 
16:22:27  29.5   0.2   0.2  70.1   0.0    8  42440   7912    3    3    3 150.14 
16:22:28  29.4   0.2   0.3  69.1   1.1    7  42673   8043    4    3    4 151.65 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:22:29  29.2   0.2   0.3  70.4   0.0    7  42921   8145    3    3    3 151.17 
16:22:30  29.4   0.2   0.4  70.1   0.1    7  42728   7825    3    3    3 149.70 
16:22:31  29.5   0.1   0.3  70.1   0.0    7  42401   7923    3    3    3 151.84 
16:22:32  29.5   0.2   0.3  70.0   0.0    7  42817   7902    3    3    3 151.28 
16:22:33  29.6   0.2   0.3  68.5   1.6    7  42483   7828    3    3    3 150.71 
16:22:34  29.3   0.2   0.3  70.2   0.0    7  42664   7802    3    3    3 149.85 
16:22:35  29.5   0.1   0.2  70.2   0.0    7  42269   7887    4    3    4 151.84 
16:22:36  29.3   0.1   0.5  70.1   0.0    7  42522   7625    3    3    3 150.80 
16:22:37  29.4   0.2   0.3  70.1   0.0    7  42460   7959    3    3    3 151.75 
16:22:38  29.3   0.1   0.3  68.7   1.7    7  42604   8061    4    3    4 152.54 
16:22:39  29.2   0.2   0.4  70.3   0.0    7  43133   7878    3    3    3 150.78 
16:22:40  29.4   0.2   0.3  70.1   0.0    7  42735   7973    3    3    3 151.42 
16:22:41  29.5   0.2   0.3  70.1   0.0    7  43150   8282    3    3    3 152.42 
16:22:42  29.5   0.2   0.3  70.1   0.0    7  42073   7927    3    3    3 151.55 
16:22:43  29.5   0.1   0.3  68.3   1.9    2  42630   7868    3    3    3 152.08 
16:22:44  29.4   0.1   0.3  70.2   0.0    7  42146   7827    3    3    3 151.55 
16:22:45  29.1   0.3   0.3  70.4   0.0    7  42440   7815    3    3    3 151.19 
16:22:46  29.4   0.1   0.3  70.1   0.0    7  42748   8019    3    3    3 151.43 
16:22:47  29.3   0.1   0.3  70.4   0.0    7  42698   7897    3    3    3 151.54 
16:22:48  29.3   0.2   0.3  69.2   1.1    7  42636   7949    4    3    4 151.76 
16:22:49  29.5   0.2   0.3  70.0   0.0    7  42956   7966    3    3    3 150.47 
16:22:50  29.2   0.2   0.3  70.3   0.0    7  43276   8225    3    3    3 151.54 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:22:51  29.3   0.2   0.3  70.2   0.0    7  43543   7999    3    3    3 151.11 
16:22:52  29.3   0.2   0.4  70.2   0.0    7  43135   8010    3    3    3 150.50 
16:22:53  29.2   0.2   0.4  67.8   2.5    7  42571   7953    3    3    3 150.55 
16:22:54  29.0   0.2   0.4  70.5   0.0    7  43226   8095    3    3    3 151.52 
16:22:55  29.4   0.2   0.3  70.1   0.0    8  42168   7812    3    3    3 150.83 
16:22:56  29.3   0.1   0.3  70.3   0.0    7  42617   7972    3    3    3 152.00 
